State,City,Service,Count,EditionYear,Comments
Arkansas,Little Rock,Tailor,6,1949,
Arkansas,North Little Rock,Hotel,1,1949,
Arkansas,North Little Rock,Tourist Home,1,1949,
Arkansas,North Little Rock,Restaurant,3,1949,
Arkansas,North Little Rock,Road House,1,1949,
Arkansas,North Little Rock,Taxi Cab,1,1949,
Arkansas,Camden,Tourist Home,2,1949,
Arkansas,Camden,Restaurant,1,1949,
Arkansas,Camden,Barber Shop,1,1949,
Arkansas,Camden,Tavern,3,1949,
Arkansas,Camden,Liquor Store,1,1949,
Arkansas,Camden,Garage,1,1949,
Arkansas,South Camden,Road House,1,1949,
Arkansas,Pine Bluff,Hotel,3,1949,
Arkansas,Pine Bluff,Tourist Home,1,1949,
Arkansas,Pine Bluff,Restaurant,2,1949,
Arkansas,Pine Bluff,Barber Shop,1,1949,
Arkansas,Pine Bluff,Beauty Parlor,1,1949,
Arkansas,Pine Bluff,School of Beauty Culture,2,1949,
Arkansas,Pine Bluff,Service Station,1,1949,
Arkansas,Pine Bluff,Garage,1,1949,
Arkansas,Fordyse,Restaurant,1,1949,
Arkansas,Helena,Service Station,1,1949,
Arkansas,Russellville,Tourist Home,1,1949,
Arkansas,Texarkana,Hotel,1,1949,
Arkansas,Texarkana,Tourist Home,1,1949,
Arkansas,Texarkana,Restaurant,1,1949,
Arkansas,Texarkana,Beauty Parlor,1,1949,
Arkansas,Texarkana,Barber Shop,1,1949,
Arizona,Douglas,Tourist Home,1,1949,
Arizona,Douglas,Restaurant,1,1949,
Arizona,Nogales,Restaurant,1,1949,
Arizona,Phoenix,Hotel,2,1949,
Arizona,Phoenix,Tourist Home,2,1949,
Arizona,Phoenix,Restaurant,2,1949,
Arizona,Phoenix,Beauty Parlor,4,1949,
Arizona,Phoenix,Barber Shop,2,1949,
Arizona,Phoenix,Tavern,1,1949,
Arizona,Phoenix,Night Club,1,1949,
Arizona,Phoenix,Service Station,1,1949,
Arizona,Phoenix,Garage,1,1949,
Arizona,Phoenix,Drug Store,2,1949,
Arizona,Tucson,Restaurant,1,1949,
Arizona,Yuma,Hotel,1,1949,
California,Berkley,Beauty Parlor,1,1949,
California,Berkley,Barber Shop,1,1949,
California,Berkley,Tavern,1,1949,
California,El Centro,Hotel,1,1949,
California,El Centro,Tourist Home,1,1949,
California,El Centro,Restaurant,1,1949,
California,Fresno,Tourist Home,1,1949,
California,Fresno,Restaurant,3,1949,
California,Fresno,Beauty Parlor,3,1949,
California,Fresno,Barber Shop,4,1949,
California,Fresno,Tavern,1,1949,
California,Fresno,Garage,2,1949,
California,Fresno,Trailer Park,1,1949,
California,Fresno,Tailor,1,1949,
California,Los Angeles,Hotel,13,1949,
California,Los Angeles,Motel,5,1949,
California,Los Angeles,Restaurant,17,1949,
California,Los Angeles,Beauty Parlor,10,1949,
California,Los Angeles,Barber Shop,5,1949,
California,Los Angeles,Tavern,9,1949,
California,Los Angeles,Night Club,9,1949,
California,Los Angeles,Road House,1,1949,
California,Los Angeles,Liquor Store,4,1949,
California,Los Angeles,Service Station,12,1949,
California,Los Angeles,Garage,4,1949,
California,Los Angeles,Automotive,2,1949,
California,Los Angeles,Drug Store,5,1949,
California,Los Angeles,Tailor,4,1949,
California,Los Angeles,Real Estate,1,1949,
California,Elsinore,Hotel,1,1949,
California,Hollywood,Tourist Home,1,1949,
California,Oakland,Hotel,1,1949,
California,Oakland,Tourist Home,2,1949,
California,Oakland,Restaurant,1,1949,
California,Oakland,Beauty Parlor,1,1949,
California,Oakland,Tavern,2,1949,
California,Oakland,Service Station,3,1949,
California,Oakland,Garage,1,1949,
California,Perris,Tourist Home,1,1949,"Label missing, categorized as Tourist Home in 1950"
California,Pasadena,Tavern,1,1949,
California,Pasadena,Service Station,2,1949,
California,Sacramento,Hotel,1,1949,
California,San Diego,Hotel,3,1949,
California,San Diego,Tourist Home,1,1949,
California,San Diego,Restaurant,2,1949,
California,San Diego,Service Station,2,1949,
California,San Diego,Tailor,2,1949,
California,San Diego,Drug Store,1,1949,
California,San Francisco,Hotel,4,1949,1 is ad
California,San Francisco,Tourist Home,2,1949,
California,San Francisco,Restaurant,1,1949,
California,San Francisco,Beauty Parlor,1,1949,
California,San Francisco,Tavern,1,1949,
California,San Francisco,Night Club,1,1949,
California,San Francisco,Drug Store,1,1949,
California,Santa Monica,Tavern,1,1949,
California,Tulare,Tourist Home,1,1949,
California,Tulare,Tavern,1,1949,
California,Vallejo,Tavern,1,1949,
California,Victorville,Tourist Home,1,1949,
Colorado,Colorado Springs,Tourist Home,2,1949,
Colorado,Denver,Hotel,1,1949,
Colorado,Denver,Tourist Home,3,1949,
Colorado,Denver,Restaurant,10,1949,
Colorado,Denver,Beauty Parlor,3,1949,
Colorado,Denver,Barber Shop,3,1949,
Colorado,Denver,Tavern,3,1949,
Colorado,Denver,Liquor Store,3,1949,
Colorado,Denver,Service Station,3,1949,
Colorado,Denver,Taxi Cab,1,1949,
Colorado,Denver,Drug Store,5,1949,
Colorado,Denver,Tailor,4,1949,
Colorado,Greenley,Tourist Home,1,1949,
Colorado,La Junta,Tourist Home,3,1949,
Colorado,La Mar,Hotel,1,1949,
Colorado,La Mar,Restaurant,2,1949,
Colorado,Montrose,Hotel,1,1949,
Colorado,Montrose,Tourist Home,1,1949,
Colorado,Montrose,Restaurant,1,1949,
Colorado,Montrose,Beauty Parlor,1,1949,"Same name listed under Beauty Shops as well, I’ll count both as 1"
Colorado,Montrose,Service Station,1,1949,
Colorado,Montrose,Garage,1,1949,
Colorado,Pueblo,Hotel,1,1949,
Colorado,Pueblo,Tourist Home,2,1949,
Colorado,Trinidad,Tourist Home,1,1949,
Connecticut,Bridgeport,Hotel,1,1949,
Connecticut,Bridgeport,Tourist Home,2,1949,
Connecticut,Bridgeport,Garage,1,1949,
Connecticut,Hartford,Hotel,1,1949,
Connecticut,Hartford,Tourist Home,1,1949,
Connecticut,Hartford,Beauty Parlor,1,1949,
Connecticut,Hartford,Barber Shop,1,1949,
Connecticut,Hartford,Tavern,1,1949,
Connecticut,Hartford,Night Club,1,1949,
Connecticut,New Haven,Hotel,1,1949,
Connecticut,New Haven,Tourist Home,2,1949,
Connecticut,New Haven,Restaurant,2,1949,
Connecticut,New Haven,Beauty Parlor,5,1949,
Connecticut,New Haven,School of Beauty Culture,1,1949,
Connecticut,New Haven,Night Club,2,1949,
Connecticut,New London,Tourist Home,2,1949,
Connecticut,Stamford,Hotel,1,1949,
Connecticut,Stamford,Tourist Home,1,1949,
Connecticut,Stamford,Night Club,1,1949,
Connecticut,Waterbury,Tourist Home,2,1949,
Connecticut,West Haven,Hotel,1,1949,
Connecticut,West Haven,Tavern,1,1949,
Delaware,Dover,Hotel,3,1949,
Delaware,Laurel,Restaurant,1,1949,
Delaware,Laurel,Barber Shop,1,1949,
Delaware,Laurel,Beauty Parlor,1,1949,
Delaware,Townsend,Hotel,1,1949,
Delaware,Townsend,Garage,1,1949,
Delaware,Wilmington,Hotel,3,1949,
Delaware,Wilmington,Tourist Home,2,1949,
Delaware,Wilmington,Restaurant,1,1949,
Delaware,Wilmington,Beauty Parlor,1,1949,
Delaware,Wilmington,Barber Shop,1,1949,
Delaware,Wilmington,Night Club,1,1949,
Delaware,Wilmington,Service Station,1,1949,
District of Columbia,Washington,Hotel,6,1949,
District of Columbia,Washington,Tourist Home,17,1949,1 is ad
District of Columbia,Washington,Tavern,8,1949,
District of Columbia,Washington,Restaurant,12,1949,
District of Columbia,Washington,Liquor Store,5,1949,
District of Columbia,Washington,Barber Shop,1,1949,
District of Columbia,Washington,Beauty Parlor,9,1949,
District of Columbia,Washington,Night Club,3,1949,
District of Columbia,Washington,Service Station,2,1949,
District of Columbia,Washington,Drug Store,1,1949,
District of Columbia,Washington,Tailor,1,1949,
Florida,Daytona Beach,Tourist Home,1,1949,
Florida,Daytona Beach,Restaurant,1,1949,
Florida,Daytona Beach,Liquor Store,1,1949,
Florida,Daytona Beach,Service Station,1,1949,
Florida,Delray Beach,Tavern,1,1949,
Florida,Fort Lauderdale,Hotel,1,1949,
Florida,Fort Lauderdale,Tavern,1,1949,
Florida,Fort Lauderdale,Night Club,1,1949,
Florida,Jacksonville,Hotel,2,1949,
Florida,Jacksonville,Tourist Home,6,1949,
Florida,Jacksonville,Night Club,1,1949,
Florida,Jacksonville,Restaurant,1,1949,
Florida,Lake City,Tourist Home,2,1949,
Florida,Lake City,Restaurant,1,1949,
Florida,Lake City,Barber Shop,1,1949,
Florida,Lake City,Beauty Parlor,1,1949,
Florida,Lake City,Service Station,1,1949,
Florida,Lake City,Garage,1,1949,
Florida,Lakeland,Tourist Home,2,1949,
Florida,Miami,Hotel,2,1949,
Florida,Miami,Beauty Parlor,4,1949,
Florida,Miami,School of Beauty Culture,1,1949,
Florida,Miami,Barber Shop,1,1949,
Florida,Miami,Tavern,1,1949,
Florida,Miami,Night Club,1,1949,
Florida,Miami,Liquor Store,3,1949,
Florida,Miami,Tailor,1,1949,
Florida,Miami,Taxi Cab,1,1949,
Florida,Orlando,Hotel,1,1949,
Florida,Pensacola,Restaurant,1,1949,
Florida,Pensacola,Tailor,1,1949,
Florida,Sebring,Restaurant,1,1949,
Florida,South Jacksonville,Restaurant,1,1949,
Florida,St. Augustine,Tourist Home,2,1949,
Florida,Tampa,Hotel,3,1949,
Florida,Tampa,Restaurant,1,1949,
Florida,Tampa,Tavern,1,1949,
Florida,West Palm Beach,Restaurant,1,1949,
Georgia,Adrian,Tourist Home,1,1949,
Georgia,Albany,Tourist Home,3,1949,
Georgia,Atlanta,Hotel,6,1949,
Georgia,Atlanta,Tourist Home,1,1949,
Georgia,Atlanta,Restaurant,3,1949,
Georgia,Atlanta,Tavern,3,1949,
Georgia,Atlanta,Beauty Parlor,1,1949,
Georgia,Atlanta,Barber Shop,2,1949,
Georgia,Atlanta,Night Club,3,1949,
Georgia,Atlanta,Service Station,2,1949,
Georgia,Atlanta,Garage,1,1949,
Georgia,Augusta,Hotel,2,1949,
Georgia,Augusta,Tourist Home,1,1949,
Georgia,Augusta,Liquor Store,1,1949,
Georgia,Brunswick,Tourist Home,2,1949,
Georgia,Brunswick,Restaurant,2,1949,
Georgia,Brunswick,Barber Shop,2,1949,
Georgia,Brunswick,Beauty Parlor,1,1949,
Georgia,Brunswick,Service Station,1,1949,
Georgia,Brunswick,Garage,1,1949,
Georgia,Brunswick,Tavern,2,1949,
Georgia,Brunswick,Taxi Cab,2,1949,
Georgia,Columbus,Hotel,2,1949,
Georgia,Columbus,Restaurant,1,1949,
Georgia,Columbus,Beauty Parlor,1,1949,
Georgia,Columbus,Barber Shop,1,1949,
Georgia,Columbus,Night Club,1,1949,
Georgia,Columbus,Garage,1,1949,
Georgia,Douglas,Hotel,1,1949,
Georgia,Douglas,Tourist Home,1,1949,
Georgia,Douglas,Restaurant,1,1949,
Georgia,Douglas,Barber Shop,1,1949,
Georgia,Douglas,Beauty Parlor,1,1949,
Georgia,Douglas,Service Station,1,1949,
Georgia,Douglas,Garage,1,1949,
Georgia,Douglas,Tavern,1,1949,
Georgia,Douglas,Road House,1,1949,
Georgia,Dublin,Tourist Home,3,1949,
Georgia,Eastman,Tourist Home,1,1949,
Georgia,Macon,Hotel,2,1949,
Georgia,Macon,Tourist Home,2,1949,
Georgia,Macon,Restaurant,4,1949,
Georgia,Macon,Beauty Parlor,4,1949,
Georgia,Macon,Tailor,2,1949,
Georgia,Macon,Service Station,1,1949,
Georgia,Savannah,Restaurant,1,1949,
Georgia,Savannah,Beauty Parlor,1,1949,
Georgia,Savannah,School of Beauty Culture,1,1949,
Georgia,Savannah,Service Station,1,1949,
Georgia,Savannah,Drug Store,1,1949,
Georgia,Savannah,Tailor,1,1949,
Georgia,Savannah,Trailer Park,1,1949,
Georgia,Way Cross,Hotel,1,1949,
Georgia,Way Cross,Tourist Home,2,1949,
Georgia,Way Cross,Restaurant,1,1949,
Georgia,Way Cross,Barber Shop,1,1949,
Georgia,Way Cross,Service Station,1,1949,
Georgia,Way Cross,Garage,1,1949,
Idaho,Boise,Hotel,1,1949,
Idaho,Boise,Tourist Home,2,1949,
Idaho,Boise,Restaurant,1,1949,
Idaho,Pocatello,Tourist Home,2,1949,
Illinois,Chicago,Hotel,20,1949,
Illinois,Chicago,Tourist Home,4,1949,
Illinois,Chicago,Restaurant,8,1949,
Illinois,Chicago,Beauty Parlor,1,1949,
Illinois,Chicago,Barber Shop,1,1949,
Illinois,Chicago,Department Store,1,1949,Ad
Illinois,Chicago,Tavern,3,1949,
Illinois,Chicago,Night Club,3,1949,
Illinois,Chicago,Service Station,4,1949,
Illinois,Chicago,Garage,1,1949,
Illinois,Chicago,Automotive,1,1949,
Illinois,Chicago,Drug Store,2,1949,
Illinois,Chicago,Liquor Store,1,1949,
Illinois,Centralia,Tourist Home,1,1949,
Illinois,Centralia,Beauty Parlor,1,1949,
Illinois,Centralia,Barber Shop,1,1949,
Illinois,Centralia,Service Station,1,1949,
Illinois,Danville,Hotel,1,1949,
Illinois,East St. Louis,Tourist Home,2,1949,
Illinois,East St. Louis,Night Club,1,1949,
Illinois,Peoria,Tourist Home,1,1949,
Illinois,Peoria,Restaurant,1,1949,
Illinois,Peoria,Beauty Parlor,1,1949,
Illinois,Peoria,Barber Shop,1,1949,
Illinois,Peoria,Night Club,1,1949,
Illinois,Springfield,Hotel,1,1949,
Illinois,Springfield,Tourist Home,5,1949,
Illinois,Ottawa,Tourist Home,1,1949,
Illinois,Rockford,Hotel,1,1949,
Illinois,Rockford,Tourist Home,4,1949,
Illinois,Waukegan,Tourist Home,1,1949,
Indiana,Anderson,Tavern,1,1949,
Indiana,Elkhart,Tourist Home,1,1949,
Indiana,Evansville,Tourist Home,4,1949,
Indiana,Fort Wayne,Restaurant,3,1949,
Indiana,Fort Wayne,Tourist Home,1,1949,
Indiana,Fort Wayne,Barber Shop,1,1949,
Indiana,Fort Wayne,Beauty Parlor,1,1949,
Indiana,Gary,Hotel,1,1949,
Indiana,French Lick,Hotel,1,1949,
Indiana,Indianapolis,Hotel,6,1949,
Indiana,Indianapolis,Restaurant,7,1949,1 is listed under “Chinese Restaurant”
Indiana,Indianapolis,Beauty Parlor,4,1949,
Indiana,Indianapolis,Tavern,7,1949,
Indiana,Indianapolis,Service Station,1,1949,
Indiana,Indianapolis,Garage,1,1949,
Indiana,Indianapolis,Drug Store,1,1949,
Indiana,Indianapolis,Tailor,2,1949,
Indiana,Jeffersonville,Tourist Home,2,1949,
Indiana,Marion,Restaurant,1,1949,
Indiana,Kokomo,Tourist Home,3,1949,
Indiana,Lafayette,Tavern,1,1949,
Indiana,Michigan City,Tourist Home,1,1949,
Indiana,Muncie,Hotel,1,1949,
Indiana,South Bend,Restaurant,1,1949,
Indiana,Terre Haute,Hotel,1,1949,
Indiana,West Baden Springs,Hotel,1,1949,
Indiana,Evansville,Tourist Home,1,1949,
Iowa,Cedar Rapids,Tourist Home,2,1949,
Iowa,Des Moines,Hotel,4,1949,
Iowa,Des Moines,Restaurant,13,1949,
Iowa,Des Moines,Beauty Parlor,9,1949,
Iowa,Des Moines,Tavern,1,1949,
Iowa,Des Moines,Service Station,2,1949,
Iowa,Des Moines,Garage,1,1949,
Iowa,Des Moines,Automotive,1,1949,
Iowa,Des Moines,Tailor,2,1949,
Iowa,Des Moines,Drug Store,1,1949,
Iowa,Dubuque,Tourist Home,2,1949,
Iowa,Ottumwa,Tourist Home,4,1949,
Iowa,Sioux City,Restaurant,1,1949,
Iowa,Sioux City,Beauty Parlor,1,1949,
Iowa,Waterloo,Tourist Home,3,1949,
Kansas,Atchison,Tourist Home,1,1949,
Kansas,Atchison,Night Club,1,1949,
Kansas,Atchison,Drug Store,1,1949,
Kansas,Bethel,Country Club,1,1949,
Kansas,Bogue,Tourist Home,1,1949,
Kansas,Coffeyville,Tourist Home,1,1949,
Kansas,Concordia,Tourist Home,2,1949,
Kansas,Emporia,Tourist Home,1,1949,
Kansas,Edwardsville,Tourist Home,1,1949,
Kansas,Fort Scott,Hotel,1,1949,
Kansas,Fort Scott,Tourist Home,1,1949,
Kansas,Hiawatha,Tourist Home,1,1949,
Kansas,Hutchinson,Tourist Home,1,1949,
Kansas,Junction City,Hotel,1,1949,
Kansas,Junction City,Tourist Home,1,1949,
Kansas,Larned,Tourist Home,3,1949,
Kansas,Larned,Restaurant,1,1949,
Kansas,Larned,Beauty Parlor,1,1949,
Kansas,Laurence,Hotel,1,1949,
Kansas,Leavenworth,Tourist Home,2,1949,
Kansas,Kansas City,Barber Shop,1,1949,
Kansas,Kansas City,Beauty Parlor,1,1949,
Kansas,Kansas City,Restaurant,3,1949,
Kansas,Kansas City,Road House,1,1949,
Kansas,Kansas City,Night Club,2,1949,
Kansas,Kansas City,Garage,2,1949,
Kansas,Kansas City,Drug Store,2,1949,
Kansas,Manhattan,Tourist Home,2,1949,
Kansas,Ottawa,Tourist Home,1,1949,
Kansas,Parsons,Tourist Home,2,1949,
Kansas,Topeka,Hotel,1,1949,
Kansas,Topeka,Tourist Home,1,1949,
Kansas,Topeka,Restaurant,4,1949,
Kansas,Topeka,Barber Shop,2,1949,
Kansas,Topeka,Beauty Parlor,2,1949,
Kansas,Topeka,Tavern,2,1949,
Kansas,Topeka,Service Station,1,1949,
Kansas,Topeka,Garage,1,1949,
Kansas,Wichita,Hotel,1,1949,
Kansas,Wichita,Restaurant,1,1949,
Kentucky,Bowling Green,Hotel,1,1949,
Kentucky,Elizabethtown,Tourist Home,3,1949,
Kentucky,Hazard,Tourist Home,2,1949,
Kentucky,Hopkinsville,Tourist Home,2,1949,
Kentucky,Lancaster,Tourist Home,2,1949,
Kentucky,Lancaster,Restaurant,1,1949,
Kentucky,Lancaster,Barber Shop,1,1949,
Kentucky,Lancaster,Beauty Parlor,1,1949,
Kentucky,Lancaster,Garage,1,1949,
Kentucky,Lexington,Tourist Home,2,1949,
Kentucky,Lexington,Night Club,1,1949,
Kentucky,Lincoln Ridge,Tourist Home,1,1949,
Kentucky,Louisville,Hotel,5,1949,
Kentucky,Louisville,Tourist Home,2,1949,
Kentucky,Louisville,Restaurant,12,1949,
Kentucky,Louisville,Beauty Parlor,10,1949,
Kentucky,Louisville,Barber Shop,2,1949,
Kentucky,Louisville,Tavern,3,1949,
Kentucky,Louisville,Night Club,2,1949,
Kentucky,Louisville,Road House,1,1949,
Kentucky,Louisville,Liquor Store,2,1949,
Kentucky,Louisville,Garage,2,1949,
Kentucky,Louisville,Service Station,1,1949,
Kentucky,Louisville,Taxi Cab,3,1949,
Kentucky,Paducah,Tourist Home,1,1949,
Kentucky,Paris,Tourist Home,1,1949,
Kentucky,Paris,Restaurant,1,1949,
Kentucky,Paris,Barber Shop,1,1949,
Kentucky,Paris,Beauty Parlor,1,1949,
Louisiana,Baton Rouge,Hotel,1,1949,
Louisiana,Baton Rouge,Tourist Home,1,1949,
Louisiana,Baton Rouge,Restaurant,1,1949,
Louisiana,Baton Rouge,Tavern,1,1949,
Louisiana,Baton Rouge,Beauty Parlor,1,1949,
Louisiana,Baton Rouge,Barber Shop,1,1949,
Louisiana,Baton Rouge,Night Club,1,1949,
Louisiana,Baton Rouge,Service Station,2,1949,
Louisiana,Baton Rouge,Road House,1,1949,
Louisiana,Bogalusa,Tourist Home,1,1949,
Louisiana,Lafayette,Tourist Home,2,1949,
Louisiana,Lake Charles,Tourist Home,1,1949,
Louisiana,Mansfield,Tourist Home,2,1949,
Louisiana,Mansfield,School of Beauty Culture,1,1949,
Louisiana,Monroe,Hotel,1,1949,
Louisiana,Monroe,Tourist Home,2,1949,
Louisiana,Morgan City,Tourist Home,2,1949,
Louisiana,New Orleans,Hotel,12,1949,
Louisiana,New Orleans,Tourist Home,3,1949,
Louisiana,New Orleans,Restaurant,11,1949,
Louisiana,New Orleans,Barber Shop,1,1949,
Louisiana,New Orleans,Beauty Parlor,3,1949,
Louisiana,New Orleans,School of Beauty Culture,3,1949,
Louisiana,New Orleans,Tavern,8,1949,
Louisiana,New Orleans,Night Club,3,1949,
Louisiana,New Orleans,Service Station,2,1949,
Louisiana,New Orleans,Taxi Cab,4,1949,
Louisiana,New Orleans,Drug Store,1,1949,
Louisiana,New Orleans,Tavern,2,1949,
Louisiana,New Orleans,Trailer Park,1,1949,
Louisiana,New Iberia,Tourist Home,2,1949,
Louisiana,Opelcusas,Tourist Home,1,1949,
Louisiana,Scotlandville,Service Station,1,1949,
Louisiana,Shreveport,Hotel,2,1949,
Louisiana,Shreveport,Restaurant,4,1949,
Louisiana,Shreveport,Tourist Home,3,1949,
Louisiana,Shreveport,Tavern,3,1949,
Louisiana,Shreveport,Service Station,3,1949,
Louisiana,Shreveport,Tailor,2,1949,
Maine,Bangor,Tourist Home,2,1949,
Maine,Gardnier,Tourist Home,1,1949,"No address listed under this town here, but Tourist Home listed in 1950. I assume the same for this year."
Maine,Old Orchard,Tourist Home,1,1949,
Maine,Portland,Hotel,1,1949,
Maryland,Annapolis,Hotel,1,1949,
Maryland,Annapolis,Night Club,1,1949,
Maryland,Baltimore,Hotel,6,1949,
Maryland,Baltimore,Tourist Home,1,1949,
Maryland,Baltimore,Restaurant,4,1949,Listed under “Garages” but that’s a typo.
Maryland,Baltimore,Beauty Parlor,4,1949,
Maryland,Baltimore,Barber Shop,1,1949,
Maryland,Baltimore,Tavern,7,1949,
Maryland,Baltimore,Night Club,5,1949,
Maryland,Baltimore,Liquor Store,4,1949,
Maryland,Baltimore,Service Station,1,1949,
Maryland,Baltimore,Garage,1,1949,
Maryland,Buena Vista,Restaurant,1,1949,
Maryland,Colton,Hotel,3,1949,
Maryland,Frederick,Tourist Home,2,1949,
Maryland,Frederick,Restaurant,1,1949,
Maryland,Hagerstown,Tourist Home,1,1949,
Maryland,Havre de Grace,Hotel,1,1949,
Maryland,Princess Anne,Restaurant,1,1949,
Maryland,Salisbury,Tourist Home,1,1949,
Maryland,Sparrows Point,Tailor,1,1949,
Maryland,Sparrows Point,Restaurant,1,1949,
Maryland,Turners Station,Night Club,1,1949,
Maryland,Turners Station,Drug Store,1,1949,
Maryland,Upper Marlboro,Tourist Home,1,1949,
Massachusetts,Attleboro,Tourist Home,1,1949,
Massachusetts,Boston,Hotel,3,1949,
Massachusetts,Boston,Tourist Home,6,1949,
Massachusetts,Boston,Restaurant,9,1949,
Massachusetts,Boston,Beauty Parlor,21,1949,
Massachusetts,Boston,Barber Shop,2,1949,
Massachusetts,Boston,Night Club,1,1949,
Massachusetts,Boston,Tailor,6,1949,
Massachusetts,Cambridge,Tourist Home,1,1949,
Massachusetts,Great Barrington,Tourist Home,2,1949,
Massachusetts,Hyamis,Tourist Home,1,1949,
Massachusetts,North Adams,Tourist Home,1,1949,
Massachusetts,Needham,Tourist Home,1,1949,
Massachusetts,Pittsfield,Tourist Home,4,1949,
Massachusetts,Plymouth,Tourist Home,2,1949,
Massachusetts,Randolph,Restaurant,1,1949,
Massachusetts,Roxbury,Tourist Home,1,1949,
Massachusetts,Roxbury,Beauty Parlor,10,1949,
Massachusetts,Roxbury,Service Station,2,1949,
Massachusetts,Roxbury,Garage,1,1949,
Massachusetts,Roxbury,Tailor,2,1949,
Massachusetts,Roxbury,Drug Store,3,1949,
Massachusetts,South Hanson,Tourist Home,1,1949,
Massachusetts,South Hanson,Trailer Park,1,1949,
Massachusetts,Stockbridge,Hotel,1,1949,
Massachusetts,Springfield,Hotel,1,1949,
Massachusetts,Springfield,Barber Shop,1,1949,
Massachusetts,Springfield,Beauty Parlor,1,1949,
Massachusetts,Springfield,Tailor,1,1949,
Massachusetts,Swampscott,Tourist Home,1,1949,
Massachusetts,Worcester,Hotel,1,1949,
Massachusetts,Worcester,Restaurant,2,1949,
Massachusetts,Worcester,Barber Shop,1,1949,
Massachusetts,Worcester,Beauty Parlor,1,1949,
Massachusetts,Worcester,Service Station,1,1949,
Massachusetts,Worcester,Garage,1,1949,
Massachusetts,Worcester,Drug Store,1,1949,
Massachusetts,Woburn,Tourist Home,1,1949,
Michigan,Ann Arbor,Hotel,2,1949,
Michigan,Ann Arbor,Tourist Home,1,1949,
Michigan,Battle Creek,Tourist Home,3,1949,
Michigan,Baldwin,Service Station,2,1949,
Michigan,Benton Harbor,Night Club,1,1949,
Michigan,Bitley,Hotel,3,1949,1 is ad
Michigan,Detroit,Hotel,20,1949,
Michigan,Detroit,Tourist Home,1,1949,
Michigan,Detroit,Restaurant,6,1949,
Michigan,Detroit,Beauty Parlor,2,1949,
Michigan,Detroit,Barber Shop,2,1949,
Michigan,Detroit,Tavern,5,1949,
Michigan,Detroit,Night Club,2,1949,
Michigan,Detroit,Road House,1,1949,
Michigan,Detroit,Service Station,3,1949,
Michigan,Detroit,Automotive,1,1949,
Michigan,Detroit,Tailor,4,1949,
Michigan,Detroit,Drug Store,4,1949,
Michigan,Flint,Tourist Home,3,1949,
Michigan,Grand Junction,Tourist Home,1,1949,
Michigan,Hartford,Tourist Home,2,1949,
Michigan,Idlewild,Hotel,5,1949,
Michigan,Idlewild,Tourist Home,11,1949,
Michigan,Idlewild,Restaurant,6,1949,
Michigan,Idlewild,Tavern,3,1949,
Michigan,Jackson,Tourist Home,2,1949,
Michigan,Lansing,Tourist Home,5,1949,
Michigan,Muskegon,Tourist Home,1,1949,
Michigan,Oscoda,Tourist Home,1,1949,
Michigan,Saginaw,Tourist Home,3,1949,
Michigan,South Haven ,Tourist Home,1,1949,
Michigan,Three Rivers,Tourist Home,1,1949,
Minnesota,Duluth,Tourist Home,1,1949,
Minnesota,Minneapolis,Hotel,1,1949,
