State,City,Service,Count,EditionYear,Comments
California,Los Angeles,Drug Store,5,1947,
California,Los Angeles,Tailor,5,1947,
California,Elsinore,Motel,1,1947,
California,Hollywood,Tourist Home,1,1947,
California,Oakland,Hotel,1,1947,
California,Oakland,Tourist Home,2,1947,
California,Oakland,Restaurant,1,1947,
California,Oakland,Beauty Parlor,1,1947,
California,Oakland,Tavern,2,1947,
California,Oakland,Service Station,3,1947,
California,Oakland,Garage,1,1947,
California,Pasadena,Restaurant,1,1947,
California,Pasadena,Tavern,1,1947,
California,Pasadena,Service Station,2,1947,
California,San Bernardino,Tourist Home,1,1947,
California,San Diego,Hotel,4,1947,
California,San Diego,Tourist Home,1,1947,
California,San Diego,Restaurant,2,1947,
California,San Diego,Service Station,2,1947,
California,San Diego,Tavern,1,1947,
California,San Diego,Tailor,2,1947,
California,San Diego,Drug Store,1,1947,
California,San Francisco,Hotel,3,1947,
California,San Francisco,Tourist Home,2,1947,
California,San Francisco,Restaurant,1,1947,
California,San Francisco,Beauty Parlor,1,1947,
California,San Francisco,Tavern,1,1947,
California,San Francisco,Night Club,1,1947,
California,San Francisco,Drug Store,1,1947,
California,Santa Monica,Tavern,1,1947,
California,Tulare,Tourist Home,1,1947,
California,Tulare,Tavern,1,1947,
California,Vallejo,Tavern,1,1947,
California,Victorville,Tourist Home,1,1947,
Colorado,Colorado Springs,Tourist Home,2,1947,
Colorado,Denver,Hotel,1,1947,
Colorado,Denver,Tourist Home,4,1947,
Colorado,Denver,Restaurant,17,1947,
Colorado,Denver,Beauty Parlor,5,1947,one is ad with just phone #
Colorado,Denver,Barber Shop,4,1947,
Colorado,Denver,Tavern,4,1947,
Colorado,Denver,Liquor Store,3,1947,
Colorado,Denver,Service Station,4,1947,
Colorado,Denver,Garage,2,1947,
Colorado,Denver,Taxi Cab,1,1947,
Colorado,Denver,Drug Store,5,1947,
Colorado,Denver,Tailor,4,1947,
Colorado,Greenley,Tourist Home,1,1947,
Colorado,La Junta,Tourist Home,3,1947,
Colorado,Pueblo,Hotel,1,1947,
Colorado,Pueblo,Tourist Home,2,1947,
Colorado,Trinidad,Tourist Home,1,1947,
Connecticut,Bridgeport,Hotel,1,1947,
Connecticut,Bridgeport,Tourist Home,2,1947,
Connecticut,Bridgeport,Garage,1,1947,
Connecticut,Hartford,Hotel,1,1947,
Connecticut,Hartford,Tourist Home,1,1947,
Connecticut,Hartford,Beauty Parlor,1,1947,
Connecticut,Hartford,Barber Shop,1,1947,
Connecticut,Hartford,Tavern,1,1947,
Connecticut,New Haven,Hotel,2,1947,
Connecticut,New Haven,Tourist Home,3,1947,
Connecticut,New Haven,Restaurant,3,1947,
Connecticut,New Haven,Beauty Parlor,4,1947,
Connecticut,New Haven,School of Beauty Culture,1,1947,
Connecticut,New London,Tourist Home,3,1947,
Connecticut,New London,Beauty Parlor,1,1947,
Connecticut,Stamford,Hotel,1,1947,
Connecticut,Stamford,Tourist Home,1,1947,
Connecticut,Stamford,Night Club,1,1947,
Connecticut,Waterbury,Hotel,1,1947,
Connecticut,Waterbury,Tourist Home,2,1947,
Connecticut,West Haven,Tavern,1,1947,
Delaware,Dover,Hotel,7,1947,
Delaware,Townsend,Hotel,1,1947,
Delaware,Wilmington,Hotel,4,1947,
Delaware,Wilmington,Tourist Home,2,1947,
Delaware,Wilmington,Restaurant,1,1947,
Delaware,Wilmington,Beauty Parlor,1,1947,
Delaware,Wilmington,Barber Shop,1,1947,
Delaware,Wilmington,Night Club,1,1947,
Delaware,Wilmington,Service Station,1,1947,
District of Columbia,Washington,Hotel,9,1947,2 ads
District of Columbia,Washington,Tourist Home,5,1947,
District of Columbia,Washington,Tavern,10,1947,
District of Columbia,Washington,Restaurant,13,1947,
District of Columbia,Washington,Liquor Store,5,1947,
District of Columbia,Washington,Barber Shop,1,1947,
District of Columbia,Washington,Beauty Parlor,8,1947,
District of Columbia,Washington,Night Club,6,1947,
District of Columbia,Washington,Service Station,3,1947,
District of Columbia,Washington,Garage,1,1947,
District of Columbia,Washington,Tailor,1,1947,
Florida,Daytona Beach,Tourist Home,1,1947,
Florida,Daytona Beach,Restaurant,3,1947,
Florida,Daytona Beach,Tavern,1,1947,
Florida,Daytona Beach,Liquor Store,1,1947,
Florida,Daytona Beach,Service Station,1,1947,
Florida,Delray Beach,Tavern,1,1947,
Florida,Fort Lauderdale,Hotel,1,1947,
Florida,Fort Lauderdale,Tavern,1,1947,
Florida,Jacksonville,Hotel,2,1947,
Florida,Jacksonville,Tourist Home,7,1947,
Florida,Jacksonville,Night Club,1,1947,
Florida,Lake City,Tourist Home,1,1947,
Florida,Lakeland,Tourist Home,3,1947,
Florida,Liberia,Liquor Store,1,1947,
Florida,Miami,Hotel,2,1947,
Florida,Miami,Beauty Parlor,5,1947,
Florida,Miami,School of Beauty Culture,1,1947,
Florida,Miami,Barber Shop,1,1947,
Florida,Miami,Tavern,1,1947,
Florida,Miami,Night Club,1,1947,
Florida,Miami,Liquor Store,4,1947,
Florida,Miami,Taxi Cab,1,1947,
Florida,Orlando,Hotel,1,1947,
Florida,Pensacola,Restaurant,1,1947,
Florida,Pensacola,Tailor,1,1947,
Florida,Sebring,Restaurant,1,1947,
Florida,St. Augustine,Tourist Home,2,1947,
Florida,Tampa,Hotel,3,1947,
Florida,Tampa,Restaurant,1,1947,
Florida,Tampa,Tavern,1,1947,
Florida,West Palm Beach,Restaurant,1,1947,
Georgia,Albany,Tourist Home,3,1947,
Georgia,Atlanta,Hotel,7,1947,
Georgia,Atlanta,Tourist Home,1,1947,
Georgia,Atlanta,Restaurant,4,1947,
Georgia,Atlanta,Tavern,3,1947,
Georgia,Atlanta,Beauty Parlor,1,1947,
Georgia,Atlanta,Barber Shop,2,1947,
Georgia,Atlanta,Night Club,2,1947,
Georgia,Atlanta,Service Station,2,1947,
Georgia,Atlanta,Garage,1,1947,
Georgia,Augusta,Hotel,2,1947,
Georgia,Augusta,Tourist Home,1,1947,
Georgia,Augusta,Liquor Store,1,1947,
Georgia,Brunswick,Tourist Home,1,1947,
Georgia,Columbus,Hotel,2,1947,
Georgia,Columbus,Restaurant,1,1947,
Georgia,Columbus,Beauty Parlor,1,1947,
Georgia,Columbus,Barber Shop,1,1947,
Georgia,Columbus,Night Club,1,1947,
Georgia,Columbus,Garage,1,1947,
Georgia,Dublin,Tourist Home,3,1947,
Georgia,Eastman,Tourist Home,2,1947,
Georgia,Greensboro,Tourist Home,3,1947,
Georgia,Macon,Hotel,2,1947,
Georgia,Macon,Tourist Home,2,1947,
Georgia,Macon,Restaurant,4,1947,
Georgia,Macon,Beauty Parlor,4,1947,
Georgia,Macon,Tailor,2,1947,
Georgia,Macon,Service Station,1,1947,
Georgia,Savannah,Restaurant,1,1947,
Georgia,Savannah,Beauty Parlor,2,1947,
Georgia,Savannah,School of Beauty Culture,1,1947,
Georgia,Savannah,Service Station,1,1947,
Georgia,Savannah,Drug Store,1,1947,
Georgia,Savannah,Tailor,1,1947,
Georgia,Savannah,Trailer Park,1,1947,
Georgia,Way Cross,Tourist Home,1,1947,
Illinois,Chicago,Hotel,25,1947,
Illinois,Chicago,Tourist Home,2,1947,
Illinois,Chicago,Restaurant,9,1947,
Illinois,Chicago,Beauty Parlor,1,1947,
Illinois,Chicago,Barber Shop,1,1947,
Illinois,Chicago,Tavern,3,1947,
Illinois,Chicago,Night Club,5,1947,
Illinois,Chicago,Service Station,5,1947,
Illinois,Chicago,Garage,2,1947,
Illinois,Chicago,Drug Store,2,1947,
Illinois,Centralia,Tourist Home,1,1947,
Illinois,Centralia,Beauty Parlor,1,1947,
Illinois,Centralia,Barber Shop,1,1947,
Illinois,Centralia,Service Station,1,1947,
Illinois,Danville,Hotel,1,1947,
Illinois,Danville,Tourist Home,1,1947,
Illinois,East St. Louis,Tourist Home,2,1947,
Illinois,East St. Louis,Night Club,1,1947,
Illinois,Peoria,Tourist Home,1,1947,
Illinois,Peoria,Restaurant,1,1947,
Illinois,Peoria,Beauty Parlor,1,1947,
Illinois,Peoria,Barber Shop,1,1947,
Illinois,Peoria,Night Club,1,1947,
Illinois,Springfield,Hotel,1,1947,
Illinois,Springfield,Tourist Home,6,1947,
Illinois,Ottawa,Tourist Home,1,1947,
Illinois,Rockford,Hotel,1,1947,
Illinois,Rockford,Tourist Home,3,1947,
Illinois,Waukegan,Tourist Home,1,1947,
Idaho,Boise,Tourist Home,1,1947,
Idaho,Pocateello,Tourist Home,2,1947,
Indiana,Anderson,Tavern,1,1947,
Indiana,Anderson,Recreation Park,1,1947,
Indiana,Elkhart,Tourist Home,1,1947,
Indiana,Evansville,Tourist Home,4,1947,
Indiana,Fort Wayne,Restaurant,1,1947,
Indiana,Gary,Hotel,1,1947,
Indiana,French Lick,Hotel,1,1947,
Indiana,Indianapolis,Hotel,7,1947,
Indiana,Indianapolis,Tourist Home,1,1947,
Indiana,Indianapolis,Restaurant,8,1947,One listed separately as “Chinese Restaurant”
Indiana,Indianapolis,Beauty Parlor,5,1947,
Indiana,Indianapolis,Tavern,8,1947,
Indiana,Indianapolis,Service Station,1,1947,
Indiana,Indianapolis,Garage,1,1947,
Indiana,Indianapolis,Drug Store,1,1947,
Indiana,Indianapolis,Tailor,2,1947,
Indiana,Jeffersonville,Tourist Home,2,1947,
Indiana,Kokomo,Tourist Home,4,1947,
Indiana,Lafayette,Tavern,1,1947,
Indiana,Michigan City,Tourist Home,1,1947,
Indiana,Muncie,Hotel,1,1947,
Indiana,South Bend,Restaurant,1,1947,
Indiana,New Albany,Tourist Home,1,1947,
Indiana,Terre Haute,Hotel,1,1947,
Indiana,Terre Haute,Tavern,1,1947,
Indiana,West Baden Springs,Hotel,1,1947,
Indiana,Evansville,Tourist Home,1,1947,
Iowa,Cedar Rapids,Tourist Home,2,1947,
Iowa,Des Moines,Hotel,3,1947,
Iowa,Des Moines,Restaurant,16,1947,
Iowa,Des Moines,Beauty Parlor,9,1947,
Iowa,Des Moines,Tavern,1,1947,
Iowa,Des Moines,Service Station,4,1947,
Iowa,Des Moines,Garage,2,1947,
Iowa,Des Moines,Automotive,1,1947,
Iowa,Des Moines,Tailor,2,1947,
Iowa,Des Moines,Drug Store,1,1947,
Iowa,Dubuque,Tourist Home,2,1947,
Iowa,Ottumwa,Tourist Home,4,1947,
Iowa,Waterloo,Tourist Home,3,1947,
Kansas,Atchison,Tourist Home,1,1947,
Kansas,Atchison,Night Club,1,1947,
Kansas,Atchison,Drug Store,1,1947,
Kansas,Bogue,Tourist Home,1,1947,
Kansas,Coffeyville,Tourist Home,1,1947,
Kansas,Concordia,Tourist Home,1,1947,
Kansas,Emporia,Tourist Home,1,1947,
Kansas,Edwardsville,Tourist Home,1,1947,
Kansas,Fort Scott,Hotel,1,1947,
Kansas,Fort Scott,Tourist Home,1,1947,
Kansas,Hiawatha,Tourist Home,1,1947,
Kansas,Hutchinson,Tourist Home,1,1947,
Kansas,Independence,Tourist Home,1,1947,
Kansas,Junction City,Hotel,1,1947,
Kansas,Junction City,Tourist Home,1,1947,
Kansas,Larned,Tourist Home,3,1947,
Kansas,Laurence,Hotel,1,1947,
Kansas,Leavenworth,Tourist Home,2,1947,
Kansas,Kansas City,Restaurant,6,1947,
Kansas,Kansas City,Road House,1,1947,
Kansas,Kansas City,Night Club,2,1947,
Kansas,Kansas City,Service Station,1,1947,
Kansas,Kansas City,Garage,1,1947,
Kansas,Kansas City,Drug Store,2,1947,
Kansas,Manhattan,Tourist Home,2,1947,
Kansas,Ottawa,Tourist Home,2,1947,
Kansas,Topeka,Hotel,1,1947,
Kansas,Topeka,Tourist Home,1,1947,
Kansas,Topeka,Tavern,2,1947,
Kansas,Wichita,Tourist Home,1,1947,
Kansas,Wichita,Restaurant,1,1947,
Kentucky,Elizabethtown,Tourist Home,3,1947,
Kentucky,Hazard,Tourist Home,2,1947,
Kentucky,Paducah,Tourist Home,1,1947,
Kentucky,Hopkinsville,Tourist Home,3,1947,
Kentucky,Lancaster,Tourist Home,2,1947,
Kentucky,Lancaster,Restaurant,1,1947,
Kentucky,Lancaster,Barber Shop,1,1947,
Kentucky,Lancaster,Beauty Parlor,1,1947,
Kentucky,Lancaster,Garage,1,1947,
Kentucky,Lincoln Ridge,Tourist Home,1,1947,
Kentucky,Louisville,Hotel,5,1947,
Kentucky,Louisville,Tourist Home,2,1947,
Kentucky,Louisville,Restaurant,13,1947,
Kentucky,Louisville,Beauty Parlor,10,1947,
Kentucky,Louisville,Barber Shop,1,1947,
Kentucky,Louisville,Tavern,2,1947,
Kentucky,Louisville,Night Club,1,1947,
Kentucky,Louisville,Liquor Store,2,1947,
Kentucky,Louisville,Garage,1,1947,
Kentucky,Louisville,Taxi Cab,3,1947,
Louisiana,Baton Rouge,Hotel,1,1947,
Louisiana,Baton Rouge,Tourist Home,1,1947,
Louisiana,Baton Rouge,Restaurant,1,1947,
Louisiana,Baton Rouge,Tavern,1,1947,
Louisiana,Baton Rouge,Beauty Parlor,1,1947,
Louisiana,Baton Rouge,Barber Shop,1,1947,
Louisiana,Baton Rouge,Night Club,1,1947,
Louisiana,Baton Rouge,Service Station,2,1947,
Louisiana,Baton Rouge,Road House,1,1947,
Louisiana,Bogalusa,Tourist Home,1,1947,
Louisiana,Lafayette,Tourist Home,3,1947,
Louisiana,Lake Charles,Tourist Home,1,1947,
Louisiana,Mansfield,Tourist Home,2,1947,
Louisiana,Mansfield,School of Beauty Culture,1,1947,
Louisiana,Monroe,Hotel,1,1947,
Louisiana,Monroe,Tourist Home,2,1947,
Louisiana,Morgan City,Tourist Home,2,1947,
Louisiana,New Orleans,Hotel,11,1947,
Louisiana,New Orleans,Tourist Home,3,1947,
Louisiana,New Orleans,Restaurant,13,1947,
Louisiana,New Orleans,Barber Shop,1,1947,
Louisiana,New Orleans,Beauty Parlor,3,1947,
Louisiana,New Orleans,School of Beauty Culture,2,1947,
Louisiana,New Orleans,Tavern,5,1947,
Louisiana,New Orleans,Night Club,3,1947,
Louisiana,New Orleans,Service Station,2,1947,"1 is mentioned twice, once as ad with photograph of building "
Louisiana,New Orleans,Taxi Cab,4,1947,
Louisiana,New Orleans,Drug Store,1,1947,
Louisiana,New Orleans,Tailor,2,1947,
Louisiana,New Orleans,Tourist Court,1,1947,Ad with photograph of building and people 
Louisiana,New Orleans,Trailer Park,1,1947,
Louisiana,New Iberia,Tourist Home,2,1947,
Louisiana,Opelcusas,Tourist Home,3,1947,
Louisiana,Scotland,Service Station,1,1947,
Louisiana,Shreveport,Hotel,2,1947,
Louisiana,Shreveport,Restaurant,4,1947,
Louisiana,Shreveport,Tourist Home,4,1947,
Louisiana,Shreveport,Tavern,3,1947,
Louisiana,Shreveport,Service Station,3,1947,
Louisiana,Shreveport,Tailor,3,1947,
Maine,Augusta,Tourist Home,1,1947,
Maine,Bangor,Tourist Home,1,1947,
Maine,Gardnier,Tourist Home,1,1947,
Maine,Old Orchard,Tourist Home,1,1947,
Maine,Portland,Hotel,1,1947,
Maryland,Annapolis,Hotel,1,1947,
Maryland,Annapolis,Night Club,1,1947,
Maryland,Baltimore,Hotel,7,1947,
Maryland,Baltimore,Tourist Home,1,1947,
Maryland,Baltimore,Restaurant,4,1947,
Maryland,Baltimore,Beauty Parlor,4,1947,
Maryland,Baltimore,Barber Shop,1,1947,
Maryland,Baltimore,Tavern,7,1947,
Maryland,Baltimore,Night Club,5,1947,
Maryland,Baltimore,Liquor Store,4,1947,
Maryland,Baltimore,Trailer Park,1,1947,
Maryland,Baltimore,Service Station,1,1947,
Maryland,Baltimore,Garage,2,1947,
Maryland,Buena Vista,Restaurant,1,1947,
Maryland,Colton,Hotel,3,1947,
Maryland,Frederick,Tourist Home,3,1947,
Maryland,Frederick,Restaurant,1,1947,
Maryland,Hagerstown,Tourist Home,1,1947,
Maryland,Salisbury,Tourist Home,1,1947,
Maryland,Turners Corner,Night Club,1,1947,
Maryland,Upper Marlboro,Tourist Home,1,1947,
Massachusetts,Attleboro,Tourist Home,1,1947,
Massachusetts,Boston,Hotel,3,1947,
Massachusetts,Boston,Tourist Home,6,1947,
Massachusetts,Boston,Restaurant,10,1947,
Massachusetts,Boston,Beauty Parlor,23,1947,
Massachusetts,Boston,Barber Shop,2,1947,
Massachusetts,Boston,Night Club,2,1947,
Massachusetts,Boston,Service Station,1,1947,
Massachusetts,Boston,Garage,1,1947,
Massachusetts,Boston,Tailor,6,1947,
Massachusetts,Cambridge,Tourist Home,1,1947,
Massachusetts,Great Barrington,Tourist Home,1,1947,
Massachusetts,Hyamis,Tourist Home,1,1947,
Massachusetts,North Adams,Tourist Home,1,1947,
Massachusetts,Needham,Tourist Home,1,1947,
Massachusetts,Pittsfield,Tourist Home,4,1947,
Massachusetts,Plymouth,Tourist Home,2,1947,
Massachusetts,Randolph,Restaurant,1,1947,
Massachusetts,Roxbury,Tourist Home,1,1947,
Massachusetts,Roxbury,Beauty Parlor,3,1947,
Massachusetts,Roxbury,Service Station,2,1947,
Massachusetts,Roxbury,Tailor,3,1947,
Massachusetts,Roxbury,Drug Store,2,1947,
Massachusetts,South Hanson,Tourist Home,1,1947,
Massachusetts,South Hanson,Trailer Park,1,1947,
Massachusetts,Stockbridge,Hotel,1,1947,
Massachusetts,Springfield,Hotel,1,1947,
Massachusetts,Springfield,Barber Shop,1,1947,
Massachusetts,Springfield,Beauty Parlor,1,1947,
Massachusetts,Springfield,Tailor,1,1947,
Massachusetts,Swampscott,Tourist Home,1,1947,
Massachusetts,Worcester,Hotel,1,1947,
Massachusetts,Worcester,Restaurant,2,1947,
Massachusetts,Worcester,Barber Shop,1,1947,
Massachusetts,Worcester,Beauty Parlor,1,1947,
Massachusetts,Worcester,Service Station,1,1947,
Massachusetts,Worcester,Garage,1,1947,
Massachusetts,Worcester,Drug Store,1,1947,
Massachusetts,Woburn,Tourist Home,1,1947,
Michigan,Ann Arbor,Hotel,2,1947,
Michigan,Ann Arbor,Tourist Home,1,1947,
Michigan,Battle Creek,Tourist Home,3,1947,
Michigan,Baldwin,Service Station,2,1947,
Michigan,Benton Harbor,Night Club,1,1947,
Michigan,Bitley,Hotel,2,1947,
Michigan,Detroit,Hotel,21,1947,
Michigan,Detroit,Tourist Home,1,1947,
Michigan,Detroit,Restaurant,6,1947,
Michigan,Detroit,Beauty Parlor,6,1947,
Michigan,Detroit,Barber Shop,2,1947,
Michigan,Detroit,Tavern,5,1947,
Michigan,Detroit,Night Club,2,1947,
Michigan,Detroit,Road House,1,1947,
Michigan,Detroit,Service Station,4,1947,
Michigan,Detroit,Automotive,1,1947,
Michigan,Detroit,Tailor,5,1947,
Michigan,Detroit,Drug Store,4,1947,
Michigan,Flint,Tourist Home,3,1947,
Michigan,Grand Junction,Tourist Home,1,1947,
Michigan,Hartford,Tourist Home,2,1947,
Michigan,Idlewild,Hotel,1,1947,
Michigan,Idlewild,Tourist Home,3,1947,
Michigan,Idlewild,Restaurant,2,1947,
Michigan,Jackson,Tourist Home,2,1947,
Michigan,Lansing,Tourist Home,5,1947,
Michigan,Muskegon,Tourist Home,3,1947,
Michigan,Oscoda,Tourist Home,1,1947,
Michigan,Shelby Township,Road House,1,1947,
Michigan,Saginaw,Tourist Home,3,1947,
Michigan,South Haven ,Tourist Home,1,1947,
Michigan,Woodland,Tourist Home,1,1947,
Minnesota,Duluth,Tourist Home,1,1947,
Minnesota,Minneapolis,Hotel,2,1947,
Minnesota,Minneapolis,Tourist Home,1,1947,
Minnesota,Minneapolis,Restaurant,1,1947,
Minnesota,St. Paul,Tourist Home,1,1947,
Minnesota,St. Paul,Restaurant,1,1947,
Mississippi,Biloxi,Tourist Home,3,1947,
Mississippi,Cleveland,Service Station,1,1947,
Mississippi,Columbus,Hotel,1,1947,
Mississippi,Columbus,Tourist Home,5,1947,
Mississippi,Greenville,Tourist Home,1,1947,
Mississippi,Greenville,Service Station,1,1947,
Mississippi,Grenada,Tourist Home,3,1947,
Mississippi,Jackson,Hotel,1,1947,
Mississippi,Jackson,Tourist Home,1,1947,
Mississippi,Jackson,Restaurant,2,1947,
Mississippi,Jackson,Beauty Parlor,1,1947,
Mississippi,Jackson,Barber Shop,1,1947,
Mississippi,Jackson,Service Station,1,1947,
Mississippi,Jackson,Garage,1,1947,
Mississippi,Laurel,Hotel,1,1947,
Mississippi,Laurel,Tourist Home,4,1947,
Mississippi,Macomb,Hotel,1,1947,
Mississippi,Macomb,Tourist Home,1,1947,
Mississippi,Meridian,Hotel,1,1947,
Mississippi,Meridian,Tourist Home,4,1947,
Mississippi,Mound Bayou,Tourist Home,3,1947,
Mississippi,Mound Bayou,Garage,1,1947,
Mississippi,New Albany,Hotel,1,1947,
Mississippi,New Albany,Tourist Home,3,1947,
Mississippi,Yazoo City,Hotel,1,1947,
Mississippi,Yazoo City,Tourist Home,2,1947,
Missouri,Cape Giradeau,Tourist Home,3,1947,
Missouri,Carthage,Tourist Home,1,1947,
Missouri,Columbia,Hotel,1,1947,
Missouri,Columbia,Tourist Home,1,1947,
Missouri,Charleston,Tavern,1,1947,
Missouri,Excelsior Springs,Hotel,2,1947,
Missouri,Hannibal,Tourist Home,1,1947,
Missouri,Jefferson City,Hotel,2,1947,
Missouri,Jefferson City,Tourist Home,2,1947,
Missouri,Jefferson City,Restaurant,4,1947,
Missouri,Jefferson City,Barber Shop,2,1947,
Missouri,Jefferson City,Beauty Parlor,1,1947,
Missouri,Jefferson City,Service Station,1,1947,
Missouri,Jefferson City,Tavern,1,1947,
Missouri,Jefferson City,Night Club,2,1947,
Missouri,Jefferson City,Taxi Cab,1,1947,
Missouri,Jefferson City,Tailor,1,1947,
Missouri,Joplin,Hotel,3,1947,
Missouri,Joplin,Tourist Home,1,1947,
Missouri,Kansas City,Hotel,6,1947,
Missouri,Kansas City,Tourist Home,2,1947,
Missouri,Kansas City,Restaurant,10,1947,
Missouri,Kansas City,Tavern,1,1947,
Missouri,Kansas City,Night Club,2,1947,
Missouri,Kansas City,Beauty Parlor,5,1947,
Missouri,Kansas City,Liquor Store,8,1947,
Missouri,Kansas City,Service Station,2,1947,
Missouri,Kansas City,Garage,1,1947,
Missouri,Kansas City,Drug Store,1,1947,
Missouri,Kansas City,Tailor,1,1947,
Missouri,Kansas City,Country Club,2,1947,
Missouri,Lebanon,Tourist Home,3,1947,
Missouri,Moberly,Tourist Home,3,1947,
Missouri,Poplar Bluff,Tourist Home,1,1947,
