State,City,Service,Count,EditionYear,Comments
Arizona,Yuma,Hotel,1,1948,
California,Berkley,Beauty Parlor,1,1948,
California,Berkley,Barber Shop,1,1948,
California,Berkley,Tavern,1,1948,
California,El Centro,Hotel,1,1948,
California,El Centro,Tourist Home,1,1948,
California,El Centro,Restaurant,1,1948,
California,Fresno,Tourist Home,1,1948,
California,Fresno,Restaurant,5,1948,
California,Fresno,Beauty Parlor,3,1948,
California,Fresno,Barber Shop,4,1948,
California,Fresno,Tavern,1,1948,
California,Fresno,Garage,2,1948,
California,Fresno,Trailer Park,1,1948,
California,Fresno,Tailor,1,1948,
California,Los Angeles,Hotel,13,1948,
California,Los Angeles,Restaurant,21,1948,
California,Los Angeles,Beauty Parlor,10,1948,
California,Los Angeles,Barber Shop,5,1948,
California,Los Angeles,Tavern,10,1948,
California,Los Angeles,Night Club,9,1948,
California,Los Angeles,Road House,1,1948,
California,Los Angeles,Liquor Store,3,1948,
California,Los Angeles,Service Station,11,1948,
California,Los Angeles,Garage,4,1948,
California,Los Angeles,Automotive,2,1948,
California,Los Angeles,Drug Store,5,1948,
California,Los Angeles,Tailor,5,1948,
California,Elsinore,Hotel,1,1948,
California,Hollywood,Tourist Home,1,1948,
California,Oakland,Hotel,1,1948,
California,Oakland,Tourist Home,2,1948,
California,Oakland,Restaurant,1,1948,
California,Oakland,Beauty Parlor,1,1948,
California,Oakland,Tavern,2,1948,
California,Oakland,Service Station,3,1948,
California,Oakland,Garage,1,1948,
California,Pasadena,Tavern,1,1948,
California,Pasadena,Service Station,2,1948,
California,Sacramento,Hotel,1,1948,
California,San Bernardino,Tourist Home,1,1948,
California,San Diego,Hotel,3,1948,
California,San Diego,Tourist Home,1,1948,
California,San Diego,Restaurant,2,1948,
California,San Diego,Service Station,2,1948,
California,San Diego,Tailor,2,1948,
California,San Diego,Drug Store,1,1948,
California,San Francisco,Hotel,4,1948,1 is ad with photograph of hotel
California,San Francisco,Tourist Home,2,1948,
California,San Francisco,Restaurant,1,1948,
California,San Francisco,Beauty Parlor,1,1948,
California,San Francisco,Tavern,1,1948,
California,San Francisco,Night Club,1,1948,
California,San Francisco,Drug Store,1,1948,
California,Santa Monica,Tavern,1,1948,
California,Tulare,Tourist Home,1,1948,
California,Tulare,Tavern,1,1948,
California,Vallejo,Tavern,1,1948,
California,Victorville,Tourist Home,1,1948,
Colorado,Colorado Springs,Tourist Home,2,1948,
Colorado,Denver,Hotel,1,1948,
Colorado,Denver,Tourist Home,3,1948,
Colorado,Denver,Restaurant,12,1948,
Colorado,Denver,Beauty Parlor,5,1948,
Colorado,Denver,Barber Shop,3,1948,
Colorado,Denver,Tavern,4,1948,
Colorado,Denver,Liquor Store,3,1948,
Colorado,Denver,Service Station,3,1948,
Colorado,Denver,Taxi Cab,1,1948,
Colorado,Denver,Drug Store,5,1948,
Colorado,Denver,Tailor,4,1948,
Colorado,Greenley,Tourist Home,1,1948,
Colorado,La Junta,Tourist Home,3,1948,
Colorado,La Mar,Hotel,1,1948,
Colorado,La Mar,Restaurant,2,1948,
Colorado,Montrose,Hotel,1,1948,
Colorado,Montrose,Tourist Home,1,1948,
Colorado,Montrose,Restaurant,1,1948,
Colorado,Montrose,Beauty Parlor,1,1948,Listed twice under beauty shop and parlor
Colorado,Montrose,Service Station,1,1948,
Colorado,Montrose,Garage,1,1948,
Colorado,Pueblo,Hotel,1,1948,
Colorado,Pueblo,Tourist Home,2,1948,
Colorado,Trinidad,Tourist Home,1,1948,
Connecticut,Bridgeport,Hotel,1,1948,
Connecticut,Bridgeport,Tourist Home,2,1948,
Connecticut,Bridgeport,Garage,1,1948,
Connecticut,Hartford,Hotel,1,1948,
Connecticut,Hartford,Tourist Home,1,1948,
Connecticut,Hartford,Beauty Parlor,1,1948,
Connecticut,Hartford,Barber Shop,1,1948,
Connecticut,Hartford,Tavern,1,1948,
Connecticut,New Haven,Hotel,2,1948,
Connecticut,New Haven,Tourist Home,2,1948,
Connecticut,New Haven,Restaurant,4,1948,
Connecticut,New Haven,Beauty Parlor,5,1948,
Connecticut,New Haven,School of Beauty Culture,1,1948,
Connecticut,New Haven,Night Club,2,1948,
Connecticut,New London,Tourist Home,2,1948,
Connecticut,New London,Beauty Parlor,1,1948,
Connecticut,Stamford,Hotel,1,1948,
Connecticut,Stamford,Tourist Home,1,1948,
Connecticut,Stamford,Night Club,1,1948,
Connecticut,Waterbury,Tourist Home,2,1948,
Connecticut,West Haven,Hotel,1,1948,
Connecticut,West Haven,Tavern,1,1948,
Delaware,Dover,Hotel,4,1948,
Delaware,Laurel,Restaurant,1,1948,
Delaware,Laurel,Barber Shop,1,1948,
Delaware,Laurel,Beauty Parlor,1,1948,
Delaware,Townsend,Hotel,1,1948,
Delaware,Townsend,Garage,1,1948,
Delaware,Wilmington,Hotel,3,1948,
Delaware,Wilmington,Tourist Home,2,1948,
Delaware,Wilmington,Restaurant,1,1948,
Delaware,Wilmington,Beauty Parlor,1,1948,
Delaware,Wilmington,Barber Shop,1,1948,
Delaware,Wilmington,Night Club,1,1948,
Delaware,Wilmington,Service Station,1,1948,
District of Columbia,Washington,Hotel,6,1948,
District of Columbia,Washington,Tourist Home,17,1948,1 is ad 
District of Columbia,Washington,Tavern,10,1948,
District of Columbia,Washington,Restaurant,13,1948,
District of Columbia,Washington,Liquor Store,5,1948,
District of Columbia,Washington,Barber Shop,1,1948,
District of Columbia,Washington,Beauty Parlor,9,1948,
District of Columbia,Washington,Night Club,4,1948,
District of Columbia,Washington,Service Station,3,1948,
District of Columbia,Washington,Drug Store,1,1948,
District of Columbia,Washington,Garage,1,1948,
District of Columbia,Washington,Tailor,1,1948,
Florida,Daytona Beach,Tourist Home,1,1948,
Florida,Daytona Beach,Restaurant,1,1948,
Florida,Daytona Beach,Tavern,1,1948,
Florida,Daytona Beach,Liquor Store,1,1948,
Florida,Daytona Beach,Service Station,1,1948,
Florida,Delray Beach,Tavern,1,1948,
Florida,Fort Lauderdale,Hotel,1,1948,
Florida,Fort Lauderdale,Tavern,1,1948,
Florida,Fort Lauderdale,Night Club,1,1948,
Florida,Jacksonville,Hotel,2,1948,
Florida,Jacksonville,Tourist Home,6,1948,
Florida,Jacksonville,Night Club,1,1948,
Florida,Lake City,Tourist Home,2,1948,
Florida,Lake City,Restaurant,1,1948,
Florida,Lake City,Barber Shop,1,1948,
Florida,Lake City,Beauty Parlor,1,1948,
Florida,Lake City,Service Station,1,1948,
Florida,Lake City,Garage,1,1948,
Florida,Lakeland,Tourist Home,3,1948,
Florida,Miami,Hotel,2,1948,
Florida,Miami,Beauty Parlor,5,1948,
Florida,Miami,School of Beauty Culture,1,1948,
Florida,Miami,Barber Shop,1,1948,
Florida,Miami,Tavern,1,1948,
Florida,Miami,Night Club,1,1948,
Florida,Miami,Liquor Store,4,1948,
Florida,Miami,Tailor,1,1948,
Florida,Miami,Taxi Cab,1,1948,
Florida,Orlando,Hotel,1,1948,
Florida,Pensacola,Restaurant,1,1948,
Florida,Pensacola,Tailor,1,1948,
Florida,Sebring,Restaurant,1,1948,
Florida,South Jacksonville,Restaurant,1,1948,
Florida,St. Augustine,Tourist Home,2,1948,
Florida,Tampa,Hotel,4,1948,
Florida,Tampa,Restaurant,1,1948,
Florida,Tampa,Tavern,1,1948,
Florida,West Palm Beach,Restaurant,1,1948,
Georgia,Albany,Tourist Home,3,1948,
Georgia,Atlanta,Hotel,6,1948,
Georgia,Atlanta,Tourist Home,1,1948,
Georgia,Atlanta,Restaurant,4,1948,
Georgia,Atlanta,Tavern,3,1948,
Georgia,Atlanta,Beauty Parlor,2,1948,
Georgia,Atlanta,Barber Shop,2,1948,
Georgia,Atlanta,Night Club,2,1948,
Georgia,Atlanta,Service Station,2,1948,
Georgia,Atlanta,Garage,1,1948,
Georgia,Augusta,Hotel,2,1948,
Georgia,Augusta,Tourist Home,1,1948,
Georgia,Augusta,Liquor Store,1,1948,
Georgia,Brunswick,Tourist Home,2,1948,
Georgia,Brunswick,Restaurant,2,1948,
Georgia,Brunswick,Barber Shop,2,1948,
Georgia,Brunswick,Beauty Parlor,1,1948,
Georgia,Brunswick,Service Station,1,1948,
Georgia,Brunswick,Garage,1,1948,
Georgia,Brunswick,Tavern,2,1948,
Georgia,Brunswick,Taxi Cab,2,1948,
Georgia,Columbus,Hotel,2,1948,
Georgia,Columbus,Restaurant,1,1948,
Georgia,Columbus,Beauty Parlor,1,1948,
Georgia,Columbus,Barber Shop,1,1948,
Georgia,Columbus,Night Club,1,1948,
Georgia,Columbus,Garage,1,1948,
Georgia,Douglas,Hotel,1,1948,
Georgia,Douglas,Tourist Home,1,1948,
Georgia,Douglas,Restaurant,1,1948,
Georgia,Douglas,Barber Shop,1,1948,
Georgia,Douglas,Beauty Parlor,1,1948,
Georgia,Douglas,Service Station,1,1948,
Georgia,Douglas,Garage,1,1948,
Georgia,Douglas,Tavern,1,1948,
Georgia,Douglas,Road House,1,1948,
Georgia,Dublin,Tourist Home,3,1948,
Georgia,Eastman,Tourist Home,1,1948,
Georgia,Greensboro,Tourist Home,3,1948,
Georgia,Macon,Hotel,2,1948,
Georgia,Macon,Tourist Home,2,1948,
Georgia,Macon,Restaurant,4,1948,
Georgia,Macon,Beauty Parlor,4,1948,
Georgia,Macon,Tailor,2,1948,
Georgia,Macon,Service Station,1,1948,
Georgia,Savannah,Restaurant,1,1948,
Georgia,Savannah,Beauty Parlor,1,1948,
Georgia,Savannah,School of Beauty Culture,1,1948,
Georgia,Savannah,Service Station,1,1948,
Georgia,Savannah,Drug Store,1,1948,
Georgia,Savannah,Tailor,1,1948,
Georgia,Savannah,Trailer Park,1,1948,
Georgia,Way Cross,Hotel,1,1948,
Georgia,Way Cross,Tourist Home,2,1948,
Georgia,Way Cross,Restaurant,1,1948,
Georgia,Way Cross,Barber Shop,1,1948,
Georgia,Way Cross,Service Station,1,1948,
Georgia,Way Cross,Garage,1,1948,
Idaho,Boise,Hotel,1,1948,
Idaho,Boise,Tourist Home,2,1948,
Idaho,Boise,Restaurant,1,1948,
Idaho,Pocatello,Tourist Home,2,1948,
Illinois,Chicago,Hotel,24,1948,
Illinois,Chicago,Tourist Home,2,1948,
Illinois,Chicago,Restaurant,8,1948,
Illinois,Chicago,Beauty Parlor,1,1948,
Illinois,Chicago,Barber Shop,1,1948,
Illinois,Chicago,Tavern,3,1948,
Illinois,Chicago,Night Club,4,1948,
Illinois,Chicago,Service Station,4,1948,
Illinois,Chicago,Garage,1,1948,
Illinois,Chicago,Drug Store,2,1948,
Illinois,Centralia,Tourist Home,1,1948,
Illinois,Centralia,Beauty Parlor,1,1948,
Illinois,Centralia,Barber Shop,1,1948,
Illinois,Centralia,Service Station,1,1948,
Illinois,Danville,Hotel,1,1948,
Illinois,East St. Louis,Tourist Home,2,1948,
Illinois,East St. Louis,Night Club,1,1948,
Illinois,Peoria,Tourist Home,1,1948,
Illinois,Peoria,Restaurant,1,1948,
Illinois,Peoria,Beauty Parlor,1,1948,
Illinois,Peoria,Barber Shop,1,1948,
Illinois,Peoria,Night Club,1,1948,
Illinois,Springfield,Hotel,1,1948,
Illinois,Springfield,Tourist Home,6,1948,
Illinois,Ottawa,Tourist Home,1,1948,
Illinois,Rockford,Hotel,1,1948,
Illinois,Rockford,Tourist Home,4,1948,
Illinois,Waukegan,Tourist Home,1,1948,
Indiana,Anderson,Tavern,1,1948,
Indiana,Anderson,Recreation Park,1,1948,
Indiana,Elkhart,Tourist Home,1,1948,
Indiana,Evansville,Tourist Home,5,1948,Town listed twice
Indiana,Fort Wayne,Restaurant,3,1948,
Indiana,Fort Wayne,Tourist Home,1,1948,
Indiana,Fort Wayne,Barber Shop,1,1948,
Indiana,Fort Wayne,Beauty Parlor,1,1948,
Indiana,Gary,Hotel,1,1948,
Indiana,French Lick,Hotel,1,1948,
Indiana,Indianapolis,Hotel,6,1948,
Indiana,Indianapolis,Restaurant,8,1948,1 is chinese
Indiana,Indianapolis,Beauty Parlor,4,1948,
Indiana,Indianapolis,Tavern,7,1948,
Indiana,Indianapolis,Service Station,1,1948,
Indiana,Indianapolis,Garage,1,1948,
Indiana,Indianapolis,Drug Store,1,1948,
Indiana,Indianapolis,Tailor,2,1948,
Indiana,Jeffersonville,Tourist Home,2,1948,
Indiana,Marion,Restaurant,1,1948,
Indiana,Kokomo,Tourist Home,4,1948,
Indiana,Lafayette,Tavern,1,1948,
Indiana,Michigan City,Tourist Home,1,1948,
Indiana,Muncie,Hotel,1,1948,
Indiana,South Bend,Restaurant,1,1948,
Indiana,New Albany,Tourist Home,1,1948,
Indiana,Terre Haute,Hotel,1,1948,
Indiana,West Baden Springs,Hotel,1,1948,
Iowa,Cedar Rapids,Tourist Home,2,1948,
Iowa,Des Moines,Hotel,3,1948,
Iowa,Des Moines,Restaurant,15,1948,
Iowa,Des Moines,Beauty Parlor,9,1948,
Iowa,Des Moines,Tavern,1,1948,
Iowa,Des Moines,Service Station,2,1948,
Iowa,Des Moines,Garage,2,1948,
Iowa,Des Moines,Automotive,1,1948,
Iowa,Des Moines,Tailor,2,1948,
Iowa,Des Moines,Drug Store,1,1948,
Iowa,Dubuque,Tourist Home,2,1948,
Iowa,Ottumwa,Tourist Home,4,1948,
Iowa,Sioux City,Restaurant,1,1948,
Iowa,Sioux City,Barber Shop,1,1948,
Iowa,Sioux City,Beauty Parlor,1,1948,
Iowa,Waterloo,Tourist Home,3,1948,
Kansas,Atchison,Tourist Home,1,1948,
Kansas,Atchison,Night Club,1,1948,
Kansas,Atchison,Drug Store,1,1948,
Kansas,Bethel,Country Club,1,1948,
Kansas,Bogue,Tourist Home,1,1948,
Kansas,Coffeyville,Tourist Home,1,1948,
Kansas,Concordia,Tourist Home,2,1948,
Kansas,Emporia,Tourist Home,1,1948,
Kansas,Edwardsville,Tourist Home,1,1948,
Kansas,Fort Scott,Hotel,1,1948,
Kansas,Fort Scott,Tourist Home,1,1948,
Kansas,Hiawatha,Tourist Home,1,1948,
Kansas,Hutchinson,Tourist Home,1,1948,
Kansas,Independence,Tourist Home,1,1948,
Kansas,Junction City,Hotel,1,1948,
Kansas,Junction City,Tourist Home,1,1948,
Kansas,Larned,Tourist Home,3,1948,
Kansas,Larned,Restaurant,1,1948,
Kansas,Larned,Beauty Parlor,1,1948,
Kansas,Laurence,Hotel,1,1948,
Kansas,Leavenworth,Tourist Home,2,1948,
Kansas,Kansas City,Barber Shop,1,1948,
Kansas,Kansas City,Beauty Parlor,1,1948,
Kansas,Kansas City,Restaurant,3,1948,
Kansas,Kansas City,Road House,1,1948,
Kansas,Kansas City,Night Club,2,1948,
Kansas,Kansas City,Service Station,1,1948,
Kansas,Kansas City,Garage,2,1948,
Kansas,Kansas City,Drug Store,2,1948,
Kansas,Manhattan,Tourist Home,2,1948,
Kansas,Ottawa,Tourist Home,1,1948,
Kansas,Topeka,Hotel,1,1948,
Kansas,Topeka,Tourist Home,1,1948,
Kansas,Topeka,Restaurant,4,1948,
Kansas,Topeka,Barber Shop,2,1948,
Kansas,Topeka,Beauty Parlor,2,1948,
Kansas,Topeka,Tavern,2,1948,
Kansas,Topeka,Service Station,1,1948,
Kansas,Topeka,Garage,1,1948,
Kansas,Wichita,Hotel,1,1948,
Kansas,Wichita,Restaurant,1,1948,
Kentucky,Bowling Green,Hotel,1,1948,
Kentucky,Elizabethtown,Tourist Home,3,1948,
Kentucky,Hazard,Tourist Home,2,1948,
Kentucky,Hopkinsville,Tourist Home,2,1948,
Kentucky,Lancaster,Tourist Home,2,1948,
Kentucky,Lancaster,Restaurant,1,1948,
Kentucky,Lancaster,Barber Shop,1,1948,
Kentucky,Lancaster,Beauty Parlor,1,1948,
Kentucky,Lancaster,Garage,1,1948,
Kentucky,Lexington,Night Club,1,1948,
Kentucky,Lincoln Ridge,Tourist Home,1,1948,
Kentucky,Louisville,Hotel,5,1948,
Kentucky,Louisville,Tourist Home,2,1948,
Kentucky,Louisville,Restaurant,13,1948,
Kentucky,Louisville,Beauty Parlor,11,1948,
Kentucky,Louisville,Barber Shop,2,1948,
Kentucky,Louisville,Tavern,3,1948,
Kentucky,Louisville,Night Club,2,1948,
Kentucky,Louisville,Road House,1,1948,
Kentucky,Louisville,Liquor Store,2,1948,
Kentucky,Louisville,Garage,2,1948,
Kentucky,Louisville,Taxi Cab,3,1948,
Kentucky,Paducah,Tourist Home,1,1948,
Kentucky,Paris,Tourist Home,1,1948,
Kentucky,Paris,Restaurant,1,1948,
Kentucky,Paris,Barber Shop,1,1948,
Kentucky,Paris,Beauty Parlor,1,1948,
Louisiana,Baton Rouge,Hotel,1,1948,
Louisiana,Baton Rouge,Tourist Home,1,1948,
Louisiana,Baton Rouge,Restaurant,1,1948,
Louisiana,Baton Rouge,Tavern,1,1948,
Louisiana,Baton Rouge,Beauty Parlor,1,1948,
Louisiana,Baton Rouge,Barber Shop,1,1948,
Louisiana,Baton Rouge,Night Club,1,1948,
Louisiana,Baton Rouge,Service Station,2,1948,
Louisiana,Baton Rouge,Road House,1,1948,
Louisiana,Bogalusa,Tourist Home,1,1948,
Louisiana,Lafayette,Tourist Home,2,1948,
Louisiana,Lake Charles,Tourist Home,1,1948,
Louisiana,Mansfield,Tourist Home,2,1948,
Louisiana,Mansfield,School of Beauty Culture,1,1948,
Louisiana,Monroe,Hotel,1,1948,
Louisiana,Monroe,Tourist Home,2,1948,
Louisiana,Morgan City,Tourist Home,2,1948,
Louisiana,New Orleans,Hotel,11,1948,
Louisiana,New Orleans,Tourist Home,3,1948,
Louisiana,New Orleans,Restaurant,11,1948,
Louisiana,New Orleans,Barber Shop,1,1948,
Louisiana,New Orleans,Beauty Parlor,3,1948,
Louisiana,New Orleans,School of Beauty Culture,3,1948,
Louisiana,New Orleans,Tavern,10,1948,Taverns category listed twice
Louisiana,New Orleans,Night Club,3,1948,
Louisiana,New Orleans,Service Station,2,1948,"1 is mentioned twice, once as ad with photograph of building "
Louisiana,New Orleans,Taxi Cab,4,1948,
Louisiana,New Orleans,Drug Store,1,1948,
Louisiana,New Orleans,Tourist Court,1,1948,Ad with photograph of building and people 
Louisiana,New Orleans,Trailer Park,1,1948,
Louisiana,New Iberia,Tourist Home,2,1948,
Louisiana,Opelcusas,Tourist Home,1,1948,
Louisiana,Scotlandville,Service Station,1,1948,
Louisiana,Shreveport,Hotel,2,1948,
Louisiana,Shreveport,Restaurant,4,1948,
Louisiana,Shreveport,Tourist Home,3,1948,
Louisiana,Shreveport,Tavern,3,1948,
Louisiana,Shreveport,Service Station,3,1948,
Louisiana,Shreveport,Tailor,2,1948,
Maine,Bangor,Tourist Home,1,1948,
Maine,Gardnier,Tourist Home,1,1948,
Maine,Old Orchard,Tourist Home,1,1948,
Maine,Portland,Hotel,1,1948,
Maryland,Annapolis,Hotel,1,1948,
Maryland,Annapolis,Night Club,1,1948,
Maryland,Baltimore,Hotel,6,1948,
Maryland,Baltimore,Tourist Home,1,1948,
Maryland,Baltimore,Restaurant,4,1948,"Listed as ""Garages"" aber probably wrong (see 1947)."
Maryland,Baltimore,Beauty Parlor,4,1948,
Maryland,Baltimore,Barber Shop,1,1948,
Maryland,Baltimore,Tavern,7,1948,
Maryland,Baltimore,Night Club,5,1948,
Maryland,Baltimore,Liquor Store,4,1948,
Maryland,Baltimore,Service Station,1,1948,
Maryland,Baltimore,Garage,1,1948,
Maryland,Buena Vista,Restaurant,1,1948,
Maryland,Colton,Hotel,3,1948,
Maryland,Frederick,Tourist Home,2,1948,
Maryland,Frederick,Restaurant,1,1948,
Maryland,Hagerstown,Tourist Home,1,1948,
Maryland,Havre de Grace,Hotel,1,1948,
Maryland,Princess Anne,Restaurant,1,1948,
Maryland,Salisbury,Tourist Home,1,1948,
Maryland,Sparrows Point,Tailor,1,1948,
Maryland,Sparrows Point,Restaurant,1,1948,
Maryland,Turners Station,Night Club,1,1948,
Maryland,Turners Station,Drug Store,1,1948,
Maryland,Upper Marlboro,Tourist Home,1,1948,
Massachusetts,Attleboro,Tourist Home,1,1948,
Massachusetts,Boston,Hotel,2,1948,
Massachusetts,Boston,Tourist Home,6,1948,
Massachusetts,Boston,Restaurant,9,1948,
Massachusetts,Boston,Beauty Parlor,22,1948,
Massachusetts,Boston,Barber Shop,2,1948,
Massachusetts,Boston,Night Club,2,1948,
Massachusetts,Boston,Tailor,6,1948,
Massachusetts,Cambridge,Tourist Home,1,1948,
Massachusetts,Great Barrington,Tourist Home,2,1948,
Massachusetts,Hyamis,Tourist Home,1,1948,
Massachusetts,North Adams,Tourist Home,1,1948,
Massachusetts,Needham,Tourist Home,1,1948,
Massachusetts,Pittsfield,Tourist Home,4,1948,
Massachusetts,Plymouth,Tourist Home,2,1948,
Massachusetts,Randolph,Restaurant,1,1948,
Massachusetts,Roxbury,Tourist Home,1,1948,
Massachusetts,Roxbury,Beauty Parlor,10,1948,
Massachusetts,Roxbury,Service Station,2,1948,
Massachusetts,Roxbury,Garage,1,1948,
Massachusetts,Roxbury,Tailor,2,1948,
Massachusetts,Roxbury,Drug Store,3,1948,
Massachusetts,South Hanson,Tourist Home,1,1948,
Massachusetts,South Hanson,Trailer Park,1,1948,
Massachusetts,Stockbridge,Hotel,1,1948,
Massachusetts,Springfield,Hotel,1,1948,
Massachusetts,Springfield,Barber Shop,1,1948,
Massachusetts,Springfield,Beauty Parlor,1,1948,
Massachusetts,Springfield,Tailor,1,1948,
Massachusetts,Swampscott,Tourist Home,1,1948,
Massachusetts,Worcester,Hotel,1,1948,
Massachusetts,Worcester,Restaurant,2,1948,
Massachusetts,Worcester,Barber Shop,1,1948,
Massachusetts,Worcester,Beauty Parlor,1,1948,
Massachusetts,Worcester,Service Station,1,1948,
Massachusetts,Worcester,Garage,1,1948,
Massachusetts,Worcester,Drug Store,1,1948,
Massachusetts,Woburn,Tourist Home,1,1948,
Michigan,Ann Arbor,Hotel,2,1948,
Michigan,Ann Arbor,Tourist Home,1,1948,
Michigan,Battle Creek,Tourist Home,3,1948,
Michigan,Baldwin,Service Station,2,1948,
Michigan,Benton Harbor,Night Club,1,1948,
Michigan,Bitley,Hotel,2,1948,"1 Listed twice, once as ad"
Michigan,Detroit,Hotel,21,1948,
Michigan,Detroit,Tourist Home,1,1948,
Michigan,Detroit,Restaurant,6,1948,
Michigan,Detroit,Beauty Parlor,2,1948,
Michigan,Detroit,Barber Shop,2,1948,
Michigan,Detroit,Tavern,5,1948,
Michigan,Detroit,Night Club,2,1948,
Michigan,Detroit,Road House,1,1948,
Michigan,Detroit,Service Station,3,1948,
Michigan,Detroit,Automotive,1,1948,
Michigan,Detroit,Tailor,5,1948,
Michigan,Detroit,Drug Store,4,1948,
Michigan,Flint,Tourist Home,3,1948,
Michigan,Grand Junction,Tourist Home,1,1948,
Michigan,Hartford,Tourist Home,2,1948,
Michigan,Idlewild,Hotel,5,1948,
Michigan,Idlewild,Tourist Home,11,1948,
Michigan,Idlewild,Restaurant,6,1948,
Michigan,Idlewild,Tavern,3,1948,
Michigan,Jackson,Tourist Home,2,1948,
Michigan,Lansing,Tourist Home,5,1948,
Michigan,Muskegon,Tourist Home,1,1948,
Michigan,Oscoda,Tourist Home,1,1948,
Michigan,Saginaw,Tourist Home,3,1948,
Michigan,South Haven ,Tourist Home,1,1948,
Minnesota,Duluth,Tourist Home,1,1948,
Minnesota,Minneapolis,Hotel,1,1948,
Minnesota,Minneapolis,Tourist Home,1,1948,
Minnesota,Minneapolis,Restaurant,1,1948,
Minnesota,Minneapolis,Tavern,2,1948,
