State,City,Service,Count,EditionYear,Comments
New York,North Tarrytown,Barber Shop,2,1939,
New York,North Tarrytown,Beauty Parlor,1,1939,
New York,Tuckahoe,Restaurant,2,1939,
New York,Tuckahoe,Barber Shop,1,1939,
New York,Tuckahoe,Beauty Parlor,1,1939,
New York,Utica,Tourist Home,3,1939,
New York,White Plains,Restaurant,3,1939,
New York,White Plains,Tavern,1,1939,
New York,White Plains,Beauty Parlor,1,1939,
New York,Watertown,Tourist Home,3,1939,
New Mexico,Deming,Tourist Home,1,1939,
New Mexico,Gallup,Tourist Home,1,1939,
North Carolina,Carthage,Hotel,1,1939,
North Carolina,Charlotte,Hotel,2,1939,
North Carolina,Charlotte,Tavern,1,1939,
North Carolina,Durham,Hotel,2,1939,
North Carolina,Durham,Tavern,1,1939,
North Carolina,Durham,Beauty Parlor,2,1939,
North Carolina,Durham,Service Station,2,1939,
North Carolina,Elizabeth ,Tavern,1,1939,
North Carolina,Fayetteville,Hotel,1,1939,
North Carolina,Fayetteville,Tourist Home,4,1939,
North Carolina,Fayetteville,Tavern,2,1939,
North Carolina,Fayetteville,Barber Shop,1,1939,
North Carolina,Fayetteville,Beauty Parlor,1,1939,
North Carolina,Gastonia,Hotel,1,1939,
North Carolina,Greensboro,Hotel,2,1939,
North Carolina,Greensboro,Tourist Home,3,1939,
North Carolina,Greensboro,Tavern,2,1939,
North Carolina,Greensboro,Tailor,1,1939,
North Carolina,Greensboro,Taxi,1,1939,
North Carolina,Littleton,Hotel,1,1939,
North Carolina,Mt. Olive,Restaurant,1,1939,
North Carolina,New Bern,Hotel,1,1939,
North Carolina,New Bern,Tourist Home,1,1939,
North Carolina,New Bern,Tavern,1,1939,
North Carolina,Raleigh,Hotel,1,1939,
North Carolina,Raleigh,Tourist Home,1,1939,
North Carolina,Raleigh,Tavern,2,1939,
North Carolina,Sanford,Hotel,1,1939,
North Carolina,Salisbury,Taxi,1,1939,
North Carolina,Rock Mount,Taxi,1,1939,
North Carolina,Sumter,Tavern,1,1939,
North Carolina,Wilson,Hotel,2,1939,
North Carolina,Wilson,Taxi,1,1939,
North Carolina,Winston Salem,Hotel,2,1939,
North Carolina,Winston Salem,Tourist Home,4,1939,
North Carolina,Winston Salem,Night Club,1,1939,
North Carolina,Winston Salem,Taxi,3,1939,
North Carolina,Washington,Drug Store,1,1939,
North Carolina,Weldon,Hotel,2,1939,
North Carolina,Wilmington,Hotel,1,1939,
North Carolina,Wilmington,Taxi,1,1939,
Ohio,Acron,Hotel,5,1939,
Ohio,Acron,Tavern,1,1939,
Ohio,Acron,Beauty Parlor,1,1939,
Ohio,Alliance,Tourist Home,3,1939,
Ohio,Canton,Tourist Home,3,1939,
Ohio,Canton,Restaurant,1,1939,
Ohio,Canton,Barber Shop,1,1939,
Ohio,Canton,Druggist,1,1939,
Ohio,Canton,Beauty Parlor,1,1939,
Ohio,Cincinnati,Hotel,4,1939,
Ohio,Cincinnati,Tourist Home,2,1939,
Ohio,Cincinnati,Tavern,3,1939,
Ohio,Cincinnati,Drug Store,1,1939,
Ohio,Cleveland,Hotel,5,1939,
Ohio,Cleveland,Beauty Parlor,1,1939,
Ohio,Cleveland,Tavern,2,1939,
Ohio,Cleveland,Service Station,2,1939,
Ohio,Cleveland,Garage,2,1939,
Ohio,Cleveland,Country Club,1,1939,
Ohio,Columbus,Hotel,7,1939,
Ohio,Columbus,Restaurant,1,1939,
Ohio,Coshocton,Restaurant,1,1939,
Ohio,Dayton,Restaurant,1,1939,
Ohio,Lima,Tourist Home,5,1939,
Ohio,Lorain,Tourist Home,8,1939,
Ohio,Marietta,Hotel,1,1939,
Ohio,Marietta,Tourist Home,1,1939,
Ohio,Newark,Tourist Home,2,1939,
Ohio,Newark,Restaurant,1,1939,
Ohio,Oberlin,Hotel,1,1939,
Ohio,Sandusky,Tourist Home,1,1939,
Ohio,Springfield,Hotel,1,1939,
Ohio,Springfield,Tourist Home,3,1939,
Ohio,Steubenville,Tourist Home,5,1939,
Ohio,Toledo,Hotel,1,1939,
Ohio,Toledo,Tourist Home,3,1939,
Ohio,Zanesville,Hotel,2,1939,
Ohio,Zanesville,Tourist Home,2,1939,
Ohio,Massilon,Beauty Parlor,1,1939,
Ohio,Warren,Restaurant,2,1939,
Oklahoma,Enid,Tourist Home,7,1939,
Oklahoma,Enid,Restaurant,1,1939,
Oklahoma,Enid,Road House,1,1939,
Oklahoma,Enid,Night Club,1,1939,
Oklahoma,Enid,Barber Shop,1,1939,
Oklahoma,Enid,Beauty Parlor,1,1939,
Oklahoma,Enid,Garage,1,1939,
Oklahoma,Enid,Service Station,1,1939,
Oklahoma,Enid,Dance Hall,1,1939,
Oklahoma,Guthrie,Tourist Home,3,1939,
Oklahoma,Muskogee,Hotel,3,1939,
Oklahoma,Muskogee,Tavern,1,1939,
Oklahoma,Oklahoma City,Hotel,8,1939,
Oklahoma,Oklahoma City,Tavern,1,1939,
Oklahoma,Oklahoma City,Beauty Parlor,1,1939,
Oklahoma,Oklahoma City,Automotive Service,1,1939,
Oklahoma,Oklahoma City,Theater,1,1939,
Oklahoma,Okmulgee,Hotel,1,1939,
Oklahoma,Shawnee,Hotel,1,1939,
Oklahoma,Shawnee,Tourist Home,1,1939,
Oklahoma,Tulsa,Hotel,6,1939,
Oklahoma,Tulsa,Tourist Home,4,1939,
Oklahoma,Tulsa,Restaurant,3,1939,
Oklahoma,Tulsa,Beauty Parlor,3,1939,
Oklahoma,Tulsa,Barber Shop,1,1939,
Oklahoma,Tulsa,Tavern,1,1939,
Oklahoma,Tulsa,Service Station,1,1939,
Oklahoma,Tulsa,Garage,2,1939,
Oklahoma,Tulsa,Drug Store,2,1939,
Oklahoma,Wewoka,Hotel,1,1939,
Oregon,Pendleton,Hotel,1,1939,
Oregon,Portland,Hotel,1,1939,
Pennsylvania,Allentown,Tourist Home,3,1939,
Pennsylvania,Bedford,Hotel,1,1939,
Pennsylvania,Bristol,Tourist Home,1,1939,
Pennsylvania,Coatesville,Hotel,1,1939,
Pennsylvania,Chambersburg,Hotel,1,1939,
Pennsylvania,Chambersburg,Tourist Home,2,1939,
Pennsylvania,Chester,Restaurant,2,1939,
Pennsylvania,Chester,Tavern,1,1939,
Pennsylvania,Chester,Barber Shop,2,1939,
Pennsylvania,Chester,Beauty Parlor,3,1939,
Pennsylvania,Chester,Service Station,2,1939,
Pennsylvania,Chester,Theater,1,1939,
Pennsylvania,Chester,Tailor,1,1939,
Pennsylvania,West Chester,Hotel,1,1939,
Pennsylvania,Darbie,Tavern,1,1939,
Pennsylvania,Eerie,Hotel,1,1939,
Pennsylvania,Eerie,Tourist Home,1,1939,
Pennsylvania,Eerie,Automotive Service,1,1939,
Pennsylvania,Hamsburg,Hotel,1,1939,
Pennsylvania,Hamsburg,Taxi,1,1939,
Pennsylvania,Harrisburg,Hotel,2,1939,
Pennsylvania,Harrisburg,Tourist Home,3,1939,
Pennsylvania,Lancaster,Tourist Home,3,1939,
Pennsylvania,Oil City,Tourist Home,2,1939,
Pennsylvania,Philadelphia,Hotel,15,1939,
Pennsylvania,Philadelphia,Tavern,11,1939,
Pennsylvania,Philadelphia,Night Club,2,1939,
Pennsylvania,Philadelphia,Restaurant,2,1939,
Pennsylvania,Philadelphia,Barber Shop,1,1939,
Pennsylvania,Philadelphia,Beauty Parlor,14,1939,
Pennsylvania,Philadelphia,Automotive Service,1,1939,
Pennsylvania,Philadelphia,Garage,3,1939,
Pennsylvania,Philadelphia,Service Station,1,1939,
Pennsylvania,Philadelphia,Theater,6,1939,
Pennsylvania,"Philadelphia, Germantown",Tourist Home,1,1939,
Pennsylvania,"Philadelphia, Germantown",Barber Shop,1,1939,
Pennsylvania,"Philadelphia, Germantown",Beauty Parlor,1,1939,
Pennsylvania,"Philadelphia, Germantown",Tavern,1,1939,
Pennsylvania,Pittsburgh,Hotel,6,1939,
Pennsylvania,Pittsburgh,Tourist Home,2,1939,
Pennsylvania,Pittsburgh,Garage,2,1939,
Pennsylvania,Pittsburgh,Dance Hall,1,1939,
Pennsylvania,Reading,Tourist Home,1,1939,
Pennsylvania,Scranton,Tourist Home,4,1939,
Pennsylvania,Sharon Hill,Tavern,1,1939,
Pennsylvania,Washington,Hotel,1,1939,
Pennsylvania,Washington,Tourist Home,2,1939,
Pennsylvania,Washington,Restaurant,4,1939,
Pennsylvania,Washington,Tavern,1,1939,
Pennsylvania,Washington,Night Club,1,1939,
Pennsylvania,Washington,Barber Shop,3,1939,
Pennsylvania,Washington,Dance Hall,1,1939,
Pennsylvania,Washington,Theater,2,1939,
Pennsylvania,Williamsport,Tourist Home,4,1939,
Pennsylvania,Wilkes Barre,Hotel,1,1939,
Pennsylvania,York,Hotel,2,1939,
Pennsylvania,York,Tourist Home,3,1939,
Rhode Island,Newport,Hotel,1,1939,
Rhode Island,Newport,Tourist Home,6,1939,
Rhode Island,Providence,Hotel,2,1939,
Rhode Island,Providence,Tourist Home,2,1939,
Rhode Island,Providence,Restaurant,2,1939,
South Carolina,Aiken,Tourist Home,3,1939,
South Carolina,Aiken,Road House,1,1939,
South Carolina,Aiken,Service Station,1,1939,
South Carolina,Aiken,Drug Store,1,1939,
South Carolina,Anderson,Tavern,1,1939,
South Carolina,Anderson,Drug Store,1,1939,
South Carolina,Charleston,Tourist Home,4,1939,
South Carolina,Charleston,Tavern,2,1939,
South Carolina,Charleston,Taxi,2,1939,
South Carolina,Columbia,Hotel,1,1939,
South Carolina,Columbia,Tourist Home,5,1939,
South Carolina,Columbia,Restaurant,1,1939,
South Carolina,Columbia,Tavern,1,1939,
South Carolina,Columbia,Service Station,2,1939,
South Carolina,Columbia,Barber Shop,1,1939,
South Carolina,Columbia,Beauty Parlor,2,1939,
South Carolina,Columbia,Taxi,2,1939,
South Carolina,Columbia,Drug Store,2,1939,
South Carolina,Darlington,Service Station,1,1939,
South Carolina,Florence,Tourist Home,2,1939,
South Carolina,Georgetown,Tourist Home,5,1939,
South Carolina,Greenville,Hotel,2,1939,
South Carolina,Greenville,Theater,1,1939,
South Carolina,Mullens,Hotel,1,1939,
South Carolina,Spartanburg,Tourist Home,6,1939,
South Carolina,Spartanburg,Restaurant,1,1939,
South Carolina,Spartanburg,Service Station,2,1939,
South Carolina,Spartanburg,Garage,1,1939,
South Carolina,Spartanburg,Beauty Parlor,1,1939,
South Carolina,Spartanburg,Theater,2,1939,
South Carolina,Sumter,Tourist Home,1,1939,
South Carolina,Sumter,Drug Store,1,1939,
South Dakota,Sioux Falls,Tourist Home,2,1939,
Tennessee,Chattanooga,Hotel,3,1939,
Tennessee,Chattanooga,Tourist Home,5,1939,
Tennessee,Chattanooga,Restaurant,1,1939,
Tennessee,Chattanooga,Taxi,1,1939,
Tennessee,Chattanooga,Barber Shop,1,1939,
Tennessee,Clarksville,Hotel,1,1939,
Tennessee,Clarksville,Tourist Home,2,1939,
Tennessee,Bristol,Tourist Home,1,1939,
Tennessee,Jackson ,Taxi,1,1939,
Tennessee,Jackson ,Tailor,1,1939,
Tennessee,Lexington,Tourist Home,1,1939,
Tennessee,Memphis,Hotel,2,1939,
Tennessee,Memphis,Restaurant,1,1939,
Tennessee,Memphis,Tailor,1,1939,
Tennessee,Memphis,Drug Store,1,1939,
Tennessee,Murfreesboro,Tourist Home,2,1939,
Tennessee,Nashville,Hotel,5,1939,
Tennessee,Nashville,Tourist Home,1,1939,
Tennessee,Nashville,Beauty Parlor,2,1939,
Tennessee,Nashville,Theater,1,1939,
Texas,Abilene,Tavern,1,1939,
Texas,Austin,Tourist Home,4,1939,
Texas,Beaumont,Restaurant,1,1939,
Texas,Corsicana,Tourist Home,3,1939,
Texas,Dallas,Hotel,4,1939,
Texas,Dallas,Restaurant,2,1939,
Texas,Dallas,Service Station,2,1939,
Texas,El Paso,Hotel,3,1939,
Texas,El Paso,Tourist Home,5,1939,
Texas,El Paso,Tavern,1,1939,
Texas,El Paso,Tailor,1,1939,
Texas,El Paso,Drug Store,1,1939,
Texas,Forth Worth,Hotel,2,1939,
Texas,Forth Worth,Tourist Home,1,1939,
Texas,Forth Worth,Service Station,1,1939,
Texas,Galveston,Hotel,1,1939,
Texas,Galveston,Tourist Home,2,1939,
Texas,Galveston,Tavern,1,1939,
Texas,Houston,Hotel,4,1939,
Texas,Houston,Restaurant,1,1939,
Texas,Houston,Tavern,1,1939,
Texas,Houston,Automotive Service,1,1939,
Texas,Houston,Beauty Parlor,1,1939,
Texas,Houston,Drug Store,1,1939,
Texas,Mexia,Hotel,1,1939,
Texas,Mexia,Tourist Home,3,1939,
Texas,Midland,Hotel,1,1939,
Texas,Midland,Beauty Parlor,1,1939,
Texas,Paris,Hotel,2,1939,
Texas,Paris,Tourist Home,1,1939,
Texas,Pittsburgh,Tourist Home,1,1939,
Texas,San Antonio,Tourist Home,2,1939,
Texas,Tyler,Tourist Home,2,1939,
Texas,Texarcana,Hotel,1,1939,
Texas,Waxahatchie,Tourist Home,4,1939,
Texas,Witchita Falls,Tourist Home,2,1939,
Vermont,Burlington,Hotel,1,1939,
Vermont,Rutland,Tourist Home,1,1939,
Vermont,Rutland,Restaurant,1,1939,
Virginia,Abingdon,Tourist Home,4,1939,
Virginia,Alexandria,Tourist Home,2,1939,
Virginia,Bristol,Hotel,1,1939,
Virginia,Caret,Tavern,1,1939,
Virginia,Charlottesville,Tourist Home,3,1939,
Virginia,Charlottesville,Barber Shop,1,1939,
Virginia,Charlottesville,Beauty Parlor,1,1939,
Virginia,Charlottesville,Dance Hall,2,1939,
Virginia,Charlottesville,Theater,2,1939,
Virginia,Christianburg,Hotel,1,1939,
Virginia,Danville,Tourist Home,4,1939,
Virginia,Farmville,Tavern,1,1939,
Virginia,Farmville,Service Station,1,1939,
Virginia,Fredericksburg,Hotel,2,1939,
Virginia,Fredericksburg,Tourist Home,1,1939,
Virginia,Harrisonburg,Tourist Home,1,1939,
Virginia,Harrisonburg,Restaurant,1,1939,
Virginia,Lexington,Tourist Home,1,1939,
Virginia,Lexington,Tavern,1,1939,
Virginia,Lynchburg,Tavern,1,1939,
Virginia,Lynchburg,Hotel,2,1939,
Virginia,Lynchburg,Tourist Home,3,1939,
Virginia,Lynchburg,Road House,1,1939,
Virginia,Lynchburg,Beauty Parlor,1,1939,
Virginia,Lynchburg,Service Station,1,1939,
Virginia,Lynchburg,Drug Store,1,1939,
Virginia,Natural Bridge,Tourist Home,1,1939,
Virginia,Newport News,Tourist Home,5,1939,
Virginia,Newport News,Service Station,1,1939,
Virginia,Newport News,Beauty Parlor,1,1939,
Virginia,Newport News,Tavern,1,1939,
Virginia,Newport News,Restaurant,1,1939,
Virginia,Norfolk,Hotel,4,1939,
Virginia,Norfolk,Tourist Home,1,1939,
Virginia,Norfolk,Tavern,3,1939,
Virginia,Norfolk,Restaurant,1,1939,
Virginia,Norfolk,Theater,1,1939,
Virginia,Norfolk,Country Club,1,1939,
Virginia,Petersburg,Hotel,1,1939,
Virginia,Petersburg,Tourist Home,1,1939,
Virginia,Petersburg,Tavern,1,1939,
Virginia,Petersburg,Night Club,1,1939,
Virginia,Phoebus,Restaurant,1,1939,
Virginia,Portsmouth,Tavern,1,1939,
Virginia,Richmond,Hotel,2,1939,
Virginia,Richmond,Tourist Home,2,1939,
Virginia,Richmond,Restaurant,1,1939,
Virginia,Richmond,Beauty Parlor,2,1939,
Virginia,Richmond,Dance Hall,2,1939,
Virginia,Richmond,Service Station,1,1939,
Virginia,South Hill,Tavern,1,1939,Advertisement
Virginia,Roanoke,Hotel,1,1939,
Virginia,Roanoke,Tourist Home,1,1939,
Virginia,Roanoke,Tavern,1,1939,
Virginia,Roanoke,Garage,1,1939,
Virginia,Staunton,Hotel,1,1939,
Virginia,Staunton,Restaurant,1,1939,
Virginia,Winchester,Hotel,1,1939,
Virginia,Winchester,Tourist Home,2,1939,
Virginia,Winchester,Restaurant,1,1939,
Washington,Everett,Tourist Home,3,1939,
Washington,Seattle,Hotel,1,1939,
Washington,Tacoma,Tourist Home,3,1939,
Washington,Walla Walla,Tourist Home,1,1939,
Washington,Yakima,Tourist Home,4,1939,
West Virginia,Beckley,Hotel,1,1939,
West Virginia,Beckley,Restaurant,1,1939,
West Virginia,Beckley,Service Station,1,1939,
West Virginia,Charleston,Hotel,1,1939,
West Virginia,Charleston,Tourist Home,1,1939,
West Virginia,Charleston,Tavern,2,1939,
West Virginia,Huntington,Hotel,3,1939,
West Virginia,Huntington,Tourist Home,5,1939,
West Virginia,Huntington,Restaurant,1,1939,
West Virginia,Huntington,Tavern,2,1939,
West Virginia,Huntington,Night Club,1,1939,
West Virginia,Huntington,Barber Shop,1,1939,
West Virginia,Huntington,Beauty Parlor,1,1939,
West Virginia,Huntington,Service Station,1,1939,
West Virginia,Huntington,Garage,1,1939,
West Virginia,Huntington,Theater,1,1939,
West Virginia,Huntington,Dance Hall,1,1939,
West Virginia,Harpers Ferry,Hotel,2,1939,
West Virginia,Welch,Hotel,1,1939,
West Virginia,Wheeling,Hotel,1,1939,
West Virginia,Wheeling,Tourist Home,4,1939,
West Virginia,Wheeling,Restaurant,1,1939,
West Virginia,Wheeling,Night Club,2,1939,
West Virginia,Wheeling,Beauty Parlor,2,1939,
Wisconsin,Fond du Lac,Tourist Home,2,1939,
Wisconsin,Oshkosh,Tourist Home,2,1939,
Wyoming,Casper,Tourist Home,2,1939,
Wyoming,Cheyenne,Hotel,1,1939,
Wyoming,Cheyenne,Tourist Home,2,1939,
Wyoming,Rock Springs,Tourist Home,1,1939,
