State,City,Service,Count,EditionYear,Comments
Arkansas,Texarkana,Restaurant,1,1941,
Arkansas,Texarkana,Service Station,1,1941,
Arkansas,Texarkana,Beauty Parlor,1,1941,
Arkansas,Texarkana,Barber Shop,1,1941,
California,Berkley,Tavern,1,1941,
California,Berkley,Beauty Parlor,1,1941,
California,Berkley,Barber Shop,1,1941,
California,El Centro,Hotel,1,1941,
California,El Centro,Tourist Home,1,1941,
California,El Centro,Restaurant,1,1941,
California,Fresno,Trailer Park,1,1941,
California,Los Angeles,Hotel,11,1941,
California,Los Angeles,Tourist Home,2,1941,
California,Los Angeles,Restaurant,1,1941,
California,Los Angeles,Service Station,2,1941,
California,Los Angeles,Tavern,1,1941,
California,Los Angeles,Beauty Parlor,3,1941,
California,Los Angeles,Liquor Store,1,1941,
California,Oakland,Tourist Home,2,1941,
California,Oakland,Service Station,3,1941,
California,Oakland,Garage,1,1941,
California,Oakland,Tavern,2,1941,
California,Oakland,Beauty Parlor,1,1941,
California,Pasadena,Tavern,1,1941,
California,Pasadena,Service Station,2,1941,
California,San Bernardino,Tourist Home,2,1941,
California,San Diego,Hotel,3,1941,
California,San Diego,Tourist Home,1,1941,
California,San Diego,Restaurant,1,1941,
California,San Francisco,Tourist Home,3,1941,
California,San Francisco,Tavern,1,1941,
California,San Francisco,Beauty Parlor,3,1941,
California,San Francisco,Drug Store,1,1941,
California,San Francisco,Night Club,1,1941,
California,Santa Monica,Tavern,1,1941,
California,Tulare,Tourist Home,1,1941,
California,Tulare,Tavern,1,1941,
California,Victorville,Tourist Home,1,1941,
Colorado,Colorado Springs,Tourist Home,2,1941,
Colorado,Denver,Hotel,4,1941,
Colorado,Denver,Tourist Home,5,1941,
Colorado,Denver,Restaurant,1,1941,
Colorado,Denver,Tavern,1,1941,
Colorado,Denver,Service Station,1,1941,
Colorado,Denver,Taxicab,1,1941,
Colorado,Greenley,Tourist Home,2,1941,
Colorado,La Junta,Tourist Home,3,1941,
Colorado,Pueblo,Hotel,2,1941,
Colorado,Pueblo,Tourist Home,3,1941,
Colorado,Trinidad,Tourist Home,1,1941,
Connecticut,Bridgeport,Hotel,1,1941,
Connecticut,Bridgeport,Tourist Home,2,1941,
Connecticut,Hartford,Hotel,2,1941,
Connecticut,Hartford,Tourist Home,2,1941,
Connecticut,Hartford,Barber Shop,1,1941,
Connecticut,Hartford,Beauty Parlor,1,1941,
Connecticut,Hartford,Tavern,1,1941,
Connecticut,New Haven,Hotel,2,1941,
Connecticut,New Haven,Tourist Home,3,1941,
Connecticut,New Haven,Restaurant,1,1941,
Connecticut,New Haven,Beauty Parlor,2,1941,
Connecticut,New Haven,School of Beauty Culture,1,1941,
Connecticut,New London,Tourist Home,3,1941,
Connecticut,Sharon Valley,Tourist Home,1,1941,
Connecticut,Stamford,Hotel,1,1941,
Connecticut,Stamford,Tourist Home,1,1941,
Connecticut,Stamford,Night Club,1,1941,
Connecticut,Waterbury,Hotel,1,1941,
Connecticut,Waterbury,Tourist Home,3,1941,
Connecticut,West Haven,Tavern,1,1941,
Delaware,Dover,Hotel,6,1941,
Delaware,Wilmington,Hotel,2,1941,
Delaware,Wilmington,Tourist Home,3,1941,
Delaware,Wilmington,Barber Shop,1,1941,
Delaware,Wilmington,Night Club,1,1941,
District of Columbia,Washington,Hotel,1,1941,Ad
District of Columbia,Washington,Tourist Home,1,1941,
District of Columbia,Washington,Tavern,4,1941,
District of Columbia,Washington,Restaurant,1,1941,
District of Columbia,Washington,Beauty Parlor,3,1941,
District of Columbia,Washington,Garage,1,1941,
District of Columbia,Washington,Service Station,2,1941,
District of Columbia,Washington,Taxicab,1,1941,
District of Columbia,Washington,Night Club,2,1941,
Florida,Daytona Beach,Tourist Home,1,1941,
Florida,Daytona Beach,Tavern,1,1941,
Florida,Jacksonville,Hotel,3,1941,
Florida,Jacksonville,Tourist Home,7,1941,
Florida,Lake City,Tourist Home,2,1941,
Florida,Lakeland,Tourist Home,3,1941,
Florida,Miami,Hotel,3,1941,
Florida,Orlando,Hotel,1,1941,
Florida,Sebring,Restaurant,1,1941,
Florida,St. Augustine,Tourist Home,2,1941,
Florida,St. Petersburg,Tourist Home,2,1941,
Florida,Tampa,Hotel,3,1941,
Florida,Tampa,Restaurant,2,1941,
Florida,Tampa,Tavern,1,1941,
Georgia,Albany,Tourist Home,4,1941,
Georgia,Atlanta,Hotel,1,1941,
Georgia,Atlanta,Restaurant,3,1941,
Georgia,Atlanta,Tavern,1,1941,
Georgia,Atlanta,Barber Shop,1,1941,
Georgia,Atlanta,Beauty Parlor,1,1941,
Georgia,Atlanta,Night Club,1,1941,
Georgia,Atlanta,Service Station,3,1941,
Georgia,Augusta,Liquor Store,1,1941,
Georgia,Brunswick,Tourist Home,1,1941,
Georgia,Columbus,Hotel,2,1941,
Georgia,Dublin,Tourist Home,3,1941,
Georgia,Eastman,Tourist Home,2,1941,
Georgia,Greensboro,Tourist Home,3,1941,
Georgia,Macon,Hotel,2,1941,
Georgia,Macon,Tourist Home,3,1941,
Georgia,Savannah,Trailer Park,1,1941,
Georgia,Savannah,Restaurant,1,1941,
Georgia,Savannah,Service Station,1,1941,
Georgia,Savannah,Drug Store,1,1941,
Georgia,Savannah,Beauty Parlor,2,1941,
Georgia,Savannah,School of Beauty Culture,1,1941,
Georgia,Savannah,Tailor,1,1941,
Georgia,Way Cross,Tourist Home,2,1941,
Illinois,Chicago,Hotel,14,1941,
Illinois,Chicago,Tourist Home,2,1941,
Illinois,Chicago,Restaurant,3,1941,
Illinois,Chicago,Beauty Parlor,1,1941,
Illinois,Chicago,Barber Shop,1,1941,
Illinois,Chicago,Drug Store,1,1941,
Illinois,Chicago,Service Station,6,1941,
Illinois,Chicago,Tavern,1,1941,
Illinois,Chicago,Night Club,1,1941,
Illinois,Centralia,Tourist Home,6,1941,
Illinois,Centralia,Barber Shop,1,1941,
Illinois,Centralia,Beauty Parlor,1,1941,
Illinois,Centralia,Service Station,1,1941,
Illinois,Danville,Tourist Home,2,1941,
Illinois,East St. Louis,Hotel,1,1941,
Illinois,East St. Louis,Tourist Home,3,1941,
Illinois,East St. Louis,Night Club,2,1941,
Illinois,Springfield,Hotel,1,1941,
Illinois,Springfield,Tourist Home,6,1941,
Illinois,Ottawa,Tourist Home,1,1941,
Illinois,Rockford,Hotel,1,1941,
Illinois,Rockford,Tourist Home,3,1941,
Illinois,Waukegan,Tourist Home,1,1941,
Idaho,Pocatello,Tourist Home,2,1941,
Indiana,Anderson,Tavern,1,1941,
Indiana,Angola,Lake Resort,1,1941,
Indiana,Elkhart,Tourist Home,1,1941,
Indiana,Evansville,Tourist Home,5,1941,One of them mentioned at the end on page 13
Indiana,Fort Wayne,Restaurant,1,1941,
Indiana,Gary,Hotel,1,1941,
Indiana,French Lick,Hotel,1,1941,
Indiana,Indianapolis,Hotel,3,1941,
Indiana,Indianapolis,Tourist Home,4,1941,
Indiana,Indianapolis,Restaurant,1,1941,
Indiana,Indianapolis,Tavern,2,1941,
Indiana,Indianapolis,Garage,1,1941,
Indiana,Indianapolis,Beauty Parlor,1,1941,
Indiana,Jeffersonville,Tourist Home,2,1941,
Indiana,Kokomo,Tourist Home,4,1941,
Indiana,Lafayette,Tavern,1,1941,
Indiana,Marion,Restaurant,2,1941,
Indiana,Michigan City,Tourist Home,1,1941,
Indiana,Muncie,Hotel,1,1941,
Indiana,New Albany,Tourist Home,2,1941,
Indiana,South Bend,Restaurant,1,1941,
Indiana,Terre Haute,Hotel,1,1941,
Indiana,Terre Haute,Tavern,1,1941,
Indiana,West Baden,Hotel,1,1941,
Iowa,Cedar Rapids,Tourist Home,2,1941,
Iowa,Des Moines,Hotel,2,1941,
Iowa,Dubuque,Tourist Home,1,1941,
Iowa,Ottumwa,Tourist Home,4,1941,
Iowa,Waterloo,Tourist Home,3,1941,
Kansas,Concordia,Tourist Home,4,1941,
Kansas,Fort Scott,Hotel,1,1941,
Kansas,Fort Scott,Tourist Home,1,1941,
Kansas,Hiawatha,Tourist Home,2,1941,
Kansas,Hutchinson,Tourist Home,2,1941,
Kansas,Independence,Tourist Home,2,1941,
Kansas,Junction City,Hotel,2,1941,
Kansas,Junction City,Tourist Home,1,1941,
Kansas,Larned,Tourist Home,3,1941,
Kansas,Laurence,Hotel,1,1941,
Kansas,Leavenworth,Tourist Home,2,1941,
Kansas,Kansas City,Beauty Parlor,2,1941,
Kansas,Manhattan,Tourist Home,2,1941,
Kansas,Ottawa,Tourist Home,4,1941,
Kansas,Parsons,Tourist Home,2,1941,
Kansas,Topeka,Hotel,1,1941,
Kansas,Topeka,Tourist Home,1,1941,
Kansas,Topeka,Tavern,2,1941,
Kansas,Wichita,Hotel,1,1941,
Kansas,Wichita,Restaurant,1,1941,
Kentucky,Elizabethtown,Tourist Home,4,1941,
Kentucky,Glascow Junction,Hotel,1,1941,
Kentucky,Hazard,Tourist Home,2,1941,
Kentucky,Hopkinsville,Tourist Home,3,1941,
Kentucky,Lincoln Ridge,Tourist Home,1,1941,
Kentucky,Louisville,Hotel,4,1941,
Kentucky,Louisville,Tourist Home,2,1941,
Kentucky,Louisville,Restaurant,1,1941,
Kentucky,Louisville,Garage,1,1941,
Kentucky,Louisville,Beauty Parlor,1,1941,
Kentucky,Louisville,Barber Shop,1,1941,
Kentucky,Lexington,Restaurant,1,1941,
Kentucky,Mt. Sterling,Hotel,1,1941,
Kentucky,Mt. Sterling,Tourist Home,3,1941,
Kentucky,Paducah,Hotel,2,1941,
Kentucky,Paducah,Tourist Home,5,1941,
Louisiana,Baton Rouge,Hotel,1,1941,
Louisiana,Baton Rouge,Tourist Home,1,1941,
Louisiana,Baton Rouge,Restaurant,1,1941,
Louisiana,Baton Rouge,Tavern,1,1941,
Louisiana,Baton Rouge,Beauty Parlor,1,1941,
Louisiana,Baton Rouge,Barber Shop,1,1941,
Louisiana,Baton Rouge,Service Station,1,1941,
Louisiana,Baton Rouge,Night Club,1,1941,
Louisiana,Baton Rouge,Road House,1,1941,
Louisiana,Bogalusa,Tourist Home,2,1941,
Louisiana,Lafayette,Tourist Home,3,1941,
Louisiana,Mansfield,Tourist Home,2,1941,
Louisiana,Monroe,Hotel,1,1941,
Louisiana,Monroe,Tourist Home,2,1941,
Louisiana,Morgan City,Tourist Home,3,1941,
Louisiana,New Orleans,Hotel,7,1941,
Louisiana,New Orleans,Tourist Home,3,1941,
Louisiana,New Orleans,Tavern,2,1941,
Louisiana,New Orleans,Restaurant,2,1941,
Louisiana,New Orleans,Barber Shop,2,1941,
Louisiana,New Orleans,Beauty Parlor,1,1941,
Louisiana,New Orleans,Taxicab,1,1941,
Louisiana,New Orleans,Automotive,1,1941,Ad with photo
Louisiana,New Iberia,Tourist Home,2,1941,
Louisiana,Opelousas,Tourist Home,3,1941,
Louisiana,Shreveport,Tourist Home,4,1941,
Maine,Augusta,Tourist Home,1,1941,
Maine,Portland,Hotel,1,1941,
Maryland,Annapolis,Hotel,1,1941,
Maryland,Annapolis,Night Club,1,1941,
Maryland,Baltimore,Hotel,11,1941,
Maryland,Baltimore,Restaurant,3,1941,
Maryland,Baltimore,Beauty Parlor,3,1941,
Maryland,Baltimore,Barber Shop,1,1941,
Maryland,Baltimore,Tavern,3,1941,
Maryland,Baltimore,Night Club,5,1941,
Maryland,Baltimore,Golf Club,1,1941,
Maryland,Baltimore,Garage,1,1941,
Maryland,Buena Vista,Restaurant,1,1941,
Maryland,Frederick,Tourist Home,3,1941,
Maryland,Frederick,Restaurant,1,1941,
Maryland,Hagersdown,Tourist Home,2,1941,
Maryland,Salisbury,Tourist Home,1,1941,
Massachusetts,Attleboro,Tourist Home,1,1941,
Massachusetts,Boston,Hotel,3,1941,
Massachusetts,Boston,Tourist Home,5,1941,
Massachusetts,Boston,Restaurant,1,1941,
Massachusetts,Boston,Beauty Parlor,11,1941,
Massachusetts,Boston,Taxicab,1,1941,
Massachusetts,Boston,Garage,1,1941,
Massachusetts,Great Barrington,Tourist Home,1,1941,
Massachusetts,Hyamis,Tourist Home,1,1941,
Massachusetts,North Adams,Tourist Home,1,1941,
Massachusetts,Needham,Tourist Home,1,1941,
Massachusetts,Pittsfield,Tourist Home,5,1941,
Massachusetts,Plymouth,Tourist Home,2,1941,
Massachusetts,Roxbury,Tourist Home,1,1941,
Massachusetts,Roxbury,Beauty Parlor,2,1941,
Massachusetts,Roxbury,Taxicab,1,1941,
Massachusetts,S. Hanson,Tourist Home,1,1941,
Massachusetts,Stockbridge,Hotel,1,1941,
Massachusetts,Springfield,Tourist Home,1,1941,
Massachusetts,Springfield,Tailor,1,1941,
Massachusetts,Swampscott,Tourist Home,2,1941,
Michigan,Ann Arbor,Hotel,2,1941,
Michigan,Ann Arbor,Tourist Home,1,1941,
Michigan,Baldwin,Service Station,2,1941,
Michigan,Battle Creek,Tourist Home,3,1941,
Michigan,Benton harbor,Night Club,1,1941,
Michigan,Bitley,Hotel,2,1941,
Michigan,Detroit,Hotel,13,1941,
Michigan,Detroit,Beauty Parlor,1,1941,
Michigan,Detroit,Service Station,2,1941,
Michigan,Detroit,Automotive,1,1941,
Michigan,Detroit,Road House,1,1941,
Michigan,Detroit,Drug Store,1,1941,
Michigan,Flint,Tourist Home,3,1941,
Michigan,Hartford,Tourist Home,2,1941,
Michigan,Idlewild,Hotel,1,1941,
Michigan,Idlewild,Tourist Home,3,1941,
Michigan,Idlewild,Restaurant,3,1941,
Michigan,Idlewild,Tavern,2,1941,
Michigan,Idlewild,Beauty Parlor,1,1941,
Michigan,Idlewild,Barber Shop,1,1941,
Michigan,Jackson,Tourist Home,2,1941,
Michigan,Lansing,Tourist Home,1,1941,
Michigan,Muskegon,Tourist Home,3,1941,
Michigan,Shelby Township,Road House,1,1941,
Michigan,Saginaw,Tourist Home,3,1941,
Minnesota,Duluth,Tourist Home,1,1941,
Minnesota,Minneapolis,Hotel,2,1941,
Minnesota,Minneapolis,Tourist Home,1,1941,
Minnesota,Minneapolis,Restaurant,1,1941,
Minnesota,St. Paul,Tourist Home,2,1941,
Minnesota,St. Paul,Restaurant,1,1941,
Mississippi,Biloxi,Tourist Home,4,1941,
Mississippi,Charleston,Tourist Home,1,1941,
Mississippi,Columbus,Hotel,1,1941,
Mississippi,Columbus,Tourist Home,4,1941,
Mississippi,Greenville,Tourist Home,1,1941,
Mississippi,Grenada,Tourist Home,3,1941,
Mississippi,Hattiesburg,Tourist Home,3,1941,
Mississippi,Laurel,Hotel,1,1941,
Mississippi,Laurel,Tourist Home,4,1941,
Mississippi,Macomb,Hotel,1,1941,
Mississippi,Macomb,Tourist Home,1,1941,
Mississippi,Meridian,Hotel,1,1941,
Mississippi,Meridian,Tourist Home,1,1941,
Mississippi,New Albany,Hotel,1,1941,
Mississippi,New Albany,Tourist Home,3,1941,
Mississippi,Yazoo City,Hotel,1,1941,
Mississippi,Yazoo City,Tourist Home,3,1941,
Missouri,Cape Girardeau,Tourist Home,3,1941,
Missouri,Carthage,Tourist Home,3,1941,
Missouri,Columbia,Tourist Home,2,1941,
Missouri,Charleston,Tavern,1,1941,
Missouri,Excelsior Springs,Hotel,1,1941,
Missouri,Hannibal,Tourist Home,1,1941,
Missouri,Jefferson City,Hotel,1,1941,
Missouri,Joplin,Hotel,1,1941,
Missouri,Joplin,Tourist Home,3,1941,
Missouri,Kansas City,Hotel,4,1941,
Missouri,Kansas City,Tourist Home,2,1941,
Missouri,Kansas City,Beauty Parlor,2,1941,
Missouri,Lebanon,Tourist Home,4,1941,
Missouri,Moberly,Tourist Home,4,1941,
Missouri,Poplar Bluff,Tourist Home,3,1941,
Missouri,Sedalia,Tourist Home,3,1941,
Missouri,Springfield,Tourist Home,2,1941,
Missouri,St. Joseph,Tourist Home,2,1941,
Missouri,St. Louis,Hotel,5,1941,
Missouri,St. Louis,Restaurant,1,1941,
Missouri,St. Louis,Beauty Parlor,2,1941,
Missouri,St. Louis,Barber Shop,1,1941,
Missouri,St. Louis,Service Station,2,1941,
Missouri,St. Louis,Garage,1,1941,
Montana,Helena,Tourist Home,1,1941,
Nebraska,Fremont,Tourist Home,2,1941,
Nebraska,Hastings,Tourist Home,1,1941,
Nebraska,Lincoln,Hotel,1,1941,
Nebraska,Lincoln,Tourist Home,1,1941,
Nebraska,Omaha,Hotel,2,1941,
Nebraska,Omaha,Tourist Home,5,1941,
New Jersey,Asbury Park,Hotel,3,1941,
New Jersey,Asbury Park,Sanitarium,1,1941,
New Jersey,Asbury Park,Restaurant,7,1941,
New Jersey,Asbury Park,Cottage,1,1941,Ad
New Jersey,Asbury Park,Tavern,4,1941,
New Jersey,Asbury Park,Service,1,1941,
New Jersey,Asbury Park,Garage,2,1941,
New Jersey,Asbury Park,Barber Shop,2,1941,
New Jersey,Asbury Park,Barber Shop,3,1941,
New Jersey,Asbury Park,Night Club,2,1941,
New Jersey,Atlantic City,Hotel,10,1941,
New Jersey,Atlantic City,Tourist Home,6,1941,
New Jersey,Atlantic City,Restaurant,3,1941,
New Jersey,Atlantic City,Tavern,11,1941,
New Jersey,Atlantic City,Night Club,2,1941,
New Jersey,Atlantic City,Barber Shop,2,1941,
New Jersey,Atlantic City,Beauty Parlor,1,1941,
New Jersey,Atlantic City,Liquor Store,3,1941,
New Jersey,Atlantic City,Drug Store,1,1941,
New Jersey,Atlantic Highlands,Restaurant,1,1941,
New Jersey,Atlantic Highlands,Tavern,1,1941,
New Jersey,Bayonne,Tavern,2,1941,
New Jersey,Belle Meade,Hotel,1,1941,
New Jersey,Bridgeton,Tavern,1,1941,Spelled “Bridgeston”
New Jersey,Camden,Tailor,1,1941,
New Jersey,Cape May,Hotel,2,1941,
New Jersey,Cape May,Tourist Home,2,1941,
New Jersey,Cedar Knoll,Country Club,1,1941,
New Jersey,East Orange,Beauty Parlor,3,1941,
New Jersey,East Orange,Tailor,2,1941,
New Jersey,Eatontown,Night Club,1,1941,
New Jersey,Eatontown,Road House,1,1941,
New Jersey,Egg Harbor,Hotel,1,1941,
New Jersey,Egg Harbor,Service Station,1,1941,
New Jersey,Egg Harbor,Tavern,1,1941,
New Jersey,Elizabeth,Tourist Home,3,1941,
New Jersey,Elizabeth,Restaurant,1,1941,
New Jersey,Elizabeth,Beauty Parlor,1,1941,
New Jersey,Elizabeth,Tavern,2,1941,
New Jersey,Englewood,Liquor Store,1,1941,
New Jersey,Englewood,Tavern,1,1941,
New Jersey,Englewood,Garage,1,1941,
New Jersey,Hackensack,Barber Shop,2,1941,
New Jersey,Hackensack,Beauty Parlor,1,1941,
New Jersey,Hackensack,Tavern,1,1941,
New Jersey,Hackensack,Service Station,1,1941,Ad
New Jersey,Haskell,Recreation Park,1,1941,
New Jersey,Hightstown,Tavern,1,1941,
New Jersey,Kingston,Road House,1,1941,
New Jersey,Keyport,Restaurant,1,1941,
New Jersey,Kennelworth,Tavern,1,1941,
New Jersey,Lawnside,Hotel,1,1941,
New Jersey,Lawnside,Tavern,3,1941,
New Jersey,Lawnside,Recreation Park,1,1941,
New Jersey,Linden,Night Club,1,1941,
New Jersey,Long Branch,Tavern,3,1941,
New Jersey,Mahwah,Restaurant,1,1941,“Paul’s Lunch”
New Jersey,Madison,Taxicab,1,1941,
New Jersey,Montclair,Restaurant,1,1941,
New Jersey,Montclair,Night Club,1,1941,
New Jersey,Montclair,School of Beauty Culture,2,1941,
New Jersey,Montclair,Barber Shop,1,1941,
New Jersey,Montclair,Garage,1,1941,
New Jersey,Morristown,Night Club,1,1941,
New Jersey,Newark,Hotel,4,1941,
New Jersey,Newark,Tourist Home,2,1941,
New Jersey,Newark,Restaurant,3,1941,
New Jersey,Newark,Tavern,19,1941,
New Jersey,Newark,Barber Shop,2,1941,
New Jersey,Newark,Beauty Parlor,9,1941,
New Jersey,Newark,Night Club,6,1941,
New Jersey,Newark,Automotive,1,1941,
New Jersey,Orange,Hotel,3,1941,
New Jersey,Orange,Restaurant,4,1941,1 separately listed as “Chinese Restaurant”
New Jersey,Orange,Night Club,2,1941,
New Jersey,Orange,Tavern,1,1941,
New Jersey,Orange,Tailor,2,1941,
New Jersey,Orange,Drug Store,1,1941,
New Jersey,Paterson,Hotel,1,1941,
New Jersey,Paterson,Tavern,3,1941,
New Jersey,Paterson,Beauty Parlor,1,1941,
New Jersey,Paterson,Garage,1,1941,
New Jersey,Perth Amboy,Barber Shop,1,1941,
New Jersey,Point Pleasant,Tavern,1,1941,
New Jersey,Princeton,Night Club,1,1941,Ad
New Jersey,Princeton,Tourist Home,1,1941,
New Jersey,Princeton,Restaurant,1,1941,
New Jersey,Princeton,Beauty Parlor,1,1941,
New Jersey,Plainfield,Tavern,1,1941,
New Jersey,Pleasantville,Tavern,1,1941,
New Jersey,South Orange,Automotive,1,1941,
New Jersey,Red Bank,Restaurant,1,1941,
New Jersey,Red Bank,Tavern,1,1941,
New Jersey,Red Bank,Barber Shop,1,1941,
New Jersey,Red Bank,Beauty Parlor,2,1941,
New Jersey,Red Bank,Service Station ,1,1941,
New Jersey,Red Bank,Tailor,1,1941,
New Jersey,Reveytown,Hotel,1,1941,
New Jersey,Roselle,Tavern,2,1941,
New Jersey,Scotch Plains,Restaurant,1,1941,
New Jersey,Scotch Plains,Road House,1,1941,
New Jersey,Scotch Plains,Country Club,1,1941,
New Jersey,Sea Bright,Restaurant,1,1941,
New Jersey,Summit,Hotel,1,1941,
New Jersey,Trenton,Hotel,1,1941,
New Jersey,Trenton,Tourist Home,1,1941,
New Jersey,Trenton,Restaurant,1,1941,
New Jersey,Trenton,Beauty Parlor,2,1941,
New Jersey,Trenton,Barber Shop,3,1941,
New Jersey,Trenton,Pool Parlor,1,1941,
New Jersey,Trenton,Night Club,1,1941,
New Jersey,New Brunswick,Road House,1,1941,
New Jersey,Vaux Hall,Beauty Parlor,1,1941,
New Jersey,Vaux Hall,Tavern,1,1941,
New Jersey,Vaux Hall,Road House,1,1941,
New Jersey,West Pleasantville,Country Club,1,1941,
New Jersey,Wildwood,Hotel,2,1941,
New Jersey,Wildwood,Tourist Home,5,1941,
New York,Albany,Tourist Home,6,1941,
New York,Buffalo,Hotel,4,1941,
New York,Buffalo,Tourist Home,3,1941,
New York,Brooklyn,Hotel,1,1941,
New York,Brooklyn,Tourist Home,1,1941,
New York,Brooklyn,Restaurant,3,1941,
New York,Brooklyn,Tavern,5,1941,
New York,Brooklyn,Liquor Store,1,1941,
New York,Brooklyn,Night Club,2,1941,
New York,Brooklyn,Beauty Parlor,7,1941,
New York,Brooklyn,School of Beauty Culture,3,1941,
New York,Corona,Tavern,2,1941,Long Island
New York,Freeport,Night Club,1,1941,Long Island
New York,Hempstead,Tavern,1,1941,Long Island
New York,Westbury,Tavern,1,1941,Long Island
New York,Elmsford,Tavern,1,1941,Westchester
New York,New Rochelle,Restaurant,5,1941,Westchester
New York,New Rochelle,Tavern,1,1941,Westchester
New York,New Rochelle,Night Club,1,1941,Westchester
New York,New Rochelle,Beauty Parlor,6,1941,Westchester
New York,New Rochelle,Barber Shop,2,1941,Westchester
New York,New Rochelle,Pharmacy,1,1941,Westchester
New York,Mt. Vernon,Restaurant,2,1941,Westchester
New York,Mt. Vernon,Tavern,1,1941,Westchester
New York,Mt. Vernon,Road House,1,1941,Westchester
New York,Mt. Vernon,School of Beauty Culture,2,1941,Westchester
New York,Ossining,Beauty Parlor,1,1941,Westchester
New York,Tarrytown,Tavern,1,1941,Westchester
New York,North Tarrytown,Barber Shop,2,1941,Westchester
New York,North Tarrytown,Beauty Parlor,1,1941,Westchester
New York,Tuckahoe,Restaurant,2,1941,Westchester
New York,Tuckahoe,Barber Shop,1,1941,Westchester
New York,Tuckahoe,Beauty Parlor,1,1941,Westchester
New York,Yonkers,Road House,1,1941,Westchester
New York,White Plains,Restaurant,2,1941,Westchester
New York,White Plains,Road House,1,1941,Westchester
New York,White Plains,Beauty Parlor,1,1941,Westchester
New York,New York,Hotel,9,1941,
New York,New York,Restaurant,12,1941,
New York,New York,Tavern,28,1941,
New York,New York,Garage,2,1941,
New York,New York,School of Beauty Culture,2,1941,
New York,New York,Haberdasher,1,1941,
New York,New York,Liquor Store,1,1941,Ad
New York,New York,Night Club,5,1941,
New York,New York,Dance Hall,2,1941,
New York,New York,Beauty Parlor,12,1941,1 is Ad
New York,New York,Millinery,2,1941,
New York,New York,Cleaner,1,1941,Ad
New York,New York,Tailor,3,1941,
New York,New York,Radio Service,1,1941,
New York,New York,Barber Shop,22,1941,
New York,New York,Road House,1,1941,
New York,New York,Automotive,15,1941,
New York,New York,Movers,1,1941,Ad
New York,Elmira,Hotel,1,1941,
New York,Elmira,Tourist Home,1,1941,
New York,Ithaca,Night Club,1,1941,
New York,Jamestown,Tourist Home,3,1941,
New York,Kingston,Restaurant,1,1941,
New York,Niagara Falls,Tourist Home,2,1941,1 is Ad
New York,Niagara Falls,Beauty Parlor,2,1941,
New York,Niagara Falls,Barber Shop,2,1941,
New York,Niagara Falls,Tavern,2,1941,
New York,Niagara Falls,Garage,1,1941,
New York,Port Jervis,Tourist Home,2,1941,
New York,Poughkeepsie,Tourist Home,4,1941,
New York,Rochester,Hotel,3,1941,
New York,Rochester,Tourist Home,2,1941,
New York,Rochester,Night Club,1,1941,
New York,Schenectady,Hotel,1,1941,
New York,Schenectady,Tourist Home,3,1941,
New York,Syracuse,Restaurant,1,1941,Ad
New York,Syracuse,Hotel,2,1941,
New York,Syracuse,Tourist Home,1,1941,
New York,Utica,Tourist Home,3,1941,
