State,City,Service,Count,EditionYear,Comments
California,Santa Monica,Tavern,1,1940,
California,Tulane,Tavern,1,1940,
Colorado,Colorado Springs,Tourist Home,3,1940,
Colorado,Denver,Hotel,4,1940,
Colorado,Denver,Tourist Home,5,1940,
Colorado,Denver,Service Station,1,1940,
Colorado,Denver,Taxicab,1,1940,
Colorado,Greeley,Tourist Home,2,1940,
Colorado,La Junta,Tourist Home,3,1940,
Colorado,Pueblo,Hotel,2,1940,
Colorado,Pueblo,Tourist Home,3,1940,
Colorado,Trinidad,Tourist Home,1,1940,
Connecticut,Bridegport,Tourist Home,2,1940,
Connecticut,Hartford,Hotel,3,1940,
Connecticut,Hartford,Tourist Home,1,1940,
Connecticut,Hartford,Restaurant,1,1940,
Connecticut,Hartford,Barber Shop,1,1940,
Connecticut,Hartford,Beauty Parlor,1,1940,
Connecticut,Hartford,Tavern,1,1940,
Connecticut,New Haven,Hotel,2,1940,
Connecticut,New Haven,Tourist Home,3,1940,
Connecticut,New Haven,Restaurant,1,1940,
Connecticut,New Haven,Beauty Parlor,2,1940,
Connecticut,New Haven,School of Beauty Culture,1,1940,
Connecticut,New London,Tourist Home,4,1940,
Connecticut,Stamford,Hotel,1,1940,
Connecticut,Stamford,Tourist Home,1,1940,
Connecticut,Waterbury,Hotel,1,1940,
Connecticut,Waterbury,Tourist Home,4,1940,
Connecticut,West Haven,Tavern,1,1940,
Delaware,Dover,Hotel,7,1940,
Delaware,Wilmington,Tourist Home,3,1940,
Delaware,Wilmington,Barber Shop,1,1940,
District of Columbia,Washington,Hotel,7,1940,
District of Columbia,Washington,Tourist Home,4,1940,
District of Columbia,Washington,Tavern,3,1940,
District of Columbia,Washington,Restaurant,2,1940,
District of Columbia,Washington,Beauty Parlor,3,1940,
District of Columbia,Washington,Garage,1,1940,
District of Columbia,Washington,Service Station,2,1940,
District of Columbia,Washington,Taxicab,2,1940,
District of Columbia,Washington,Country Club,1,1940,
District of Columbia,Washington,Night Club,2,1940,
Florida,Jacksonville,Hotel,3,1940,
Florida,Jacksonville,Tourist Home,7,1940,
Florida,Lake City,Tourist Home,3,1940,
Florida,Lakeland,Tourist Home,4,1940,
Florida,Miami,Hotel,3,1940,
Florida,Pensacola,Hotel,1,1940,
Florida,Sebring,Restaurant,1,1940,
Florida,St. Augustine,Tourist Home,2,1940,
Florida,St. Petersburg,Tourist Home,3,1940,
Florida,Tampa,Hotel,4,1940,
Georgia,Albany,Tourist Home,4,1940,
Georgia,Atlanta,Hotel,6,1940,
Georgia,Atlanta,Restaurant,2,1940,
Georgia,Atlanta,Tavern,1,1940,
Georgia,Atlanta,Barber Shop,1,1940,
Georgia,Atlanta,Beauty Parlor,1,1940,
Georgia,Atlanta,Night Club,2,1940,
Georgia,Atlanta,Service Station,3,1940,
Georgia,Augusta,Liquor Store,1,1940,
Georgia,Brunswick,Tourist Home,1,1940,
Georgia,Columbus,Hotel,1,1940,
Georgia,Dublin,Tourist Home,3,1940,
Georgia,Eastman,Tourist Home,2,1940,
Georgia,Greensboro,Tourist Home,3,1940,
Georgia,Macon,Hotel,2,1940,
Georgia,Macon,Tourist Home,4,1940,
Georgia,Savannah,Trailer Park,1,1940,
Georgia,Savannah,Restaurant,1,1940,
Georgia,Savannah,Service Station,1,1940,
Georgia,Savannah,Drug Store,1,1940,
Georgia,Savannah,Beauty Parlor,2,1940,
Georgia,Savannah,School of Beauty Culture,1,1940,
Georgia,Savannah,Tailor,1,1940,
Georgia,Way Cross,Tourist Home,2,1940,
Illinois,Chicago,Hotel,15,1940,
Illinois,Chicago,Tourist Home,1,1940,
Illinois,Chicago,Restaurant,2,1940,
Illinois,Chicago,Garage,1,1940,
Illinois,Chicago,Service Station,6,1940,
Illinois,Chicago,Drug Store,1,1940,
Illinois,Chicago,Tavern,2,1940,
Illinois,Chicago,Beauty Parlor,2,1940,
Illinois,Chicago,Barber Shop,1,1940,
Illinois,Centralia,Tourist Home,6,1940,
Illinois,Centralia,Barber Shop,1,1940,
Illinois,Centralia,Beauty Parlor,1,1940,
Illinois,Centralia,Service Station,1,1940,
Illinois,Danville,Tourist Home,4,1940,
Illinois,East St. Louis,Hotel,1,1940,
Illinois,East St. Louis,Tourist Home,3,1940,
Illinois,Springfield,Hotel,1,1940,
Illinois,Springfield,Tourist Home,8,1940,
Illinois,Ottawa,Tourist Home,1,1940,
Illinois,Rockford,Hotel,1,1940,
Illinois,Rockford,Tourist Home,4,1940,
Illinois,Waukegan,Tourist Home,1,1940,
Idaho,Pocatello,Tourist Home,2,1940,
Indiana,Anderson,Tavern,1,1940,
Indiana,Angola,Resort,1,1940,
Indiana,Elkhart,Tourist Home,1,1940,
Indiana,Evansville,Tourist Home,4,1940,
Indiana,Fort Wayne,Restaurant,1,1940,
Indiana,Gary,Hotel,1,1940,
Indiana,French Lick,Hotel,1,1940,
Indiana,Indianapolis,Hotel,1,1940,
Indiana,Indianapolis,Tourist Home,7,1940,
Indiana,Indianapolis,Restaurant,1,1940,
Indiana,Indianapolis,Tavern,2,1940,
Indiana,Indianapolis,Garage,1,1940,
Indiana,Indianapolis,Beauty Parlor,1,1940,
Indiana,Jeffersonville,Tourist Home,2,1940,
Indiana,Kokomo,Tourist Home,4,1940,
Indiana,Lafayette,Tavern,1,1940,
Indiana,Marion,Restaurant,2,1940,
Indiana,Michigan City,Tourist Home,1,1940,
Indiana,Muncie,Restaurant,1,1940,
Indiana,New Albany,Tourist Home,3,1940,
Indiana,South Bend,Restaurant,1,1940,
Indiana,Terre Haute,Hotel,1,1940,
Indiana,Terre Haute,Tavern,1,1940,
Indiana,West Baden,Hotel,1,1940,
Indiana,Evansville,Tourist Home,1,1940,
Iowa,Cedar Rapids,Tourist Home,1,1940,
Iowa,Des Moines,Hotel,1,1940,
Iowa,Dubuque,Tourist Home,3,1940,
Iowa,Ottumwa,Tourist Home,4,1940,
Iowa,Waterloo,Tourist Home,3,1940,
Kansas,Coffeyville,Tourist Home,1,1940,
Kansas,Concordia,Tourist Home,4,1940,
Kansas,Dodge City,Tourist Home,1,1940,
Kansas,Fort Scott,Hotel,1,1940,
Kansas,Fort Scott,Tourist Home,1,1940,
Kansas,Hiawatha,Tourist Home,2,1940,
Kansas,Hutchinson,Tourist Home,2,1940,
Kansas,Independence,Tourist Home,2,1940,
Kansas,Junction City,Hotel,2,1940,
Kansas,Junction City,Tourist Home,1,1940,
Kansas,Larned,Tourist Home,3,1940,
Kansas,Laurence,Hotel,1,1940,
Kansas,Leavenworth,Tourist Home,3,1940,
Kansas,Kansas City,Beauty Parlor,2,1940,
Kansas,Manhattan,Tourist Home,2,1940,
Kansas,Ottawa,Tourist Home,3,1940,
Kansas,Parsons,Tourist Home,1,1940,
Kansas,Topeka,Hotel,1,1940,
Kansas,Topeka,Tourist Home,2,1940,
Kansas,Topeka,Tavern,2,1940,
Kansas,Wichita,Hotel,1,1940,
Kansas,Wichita,Restaurant,1,1940,
Kentucky,Elizabethtown,Tourist Home,4,1940,
Kentucky,Glascow Junction,Hotel,1,1940,
Kentucky,Hazard,Tourist Home,2,1940,
Kentucky,Hopkinsville,Tourist Home,3,1940,
Kentucky,Louisville,Hotel,4,1940,
Kentucky,Louisville,Tourist Home,2,1940,
Kentucky,Louisville,Restaurant,1,1940,
Kentucky,Louisville,Garage,1,1940,
Kentucky,Louisville,Beauty Parlor,2,1940,
Kentucky,Louisville,Barber Shop,1,1940,
Kentucky,Lexington,Restaurant,1,1940,
Kentucky,Mt. Sterling,Hotel,1,1940,
Kentucky,Mt. Sterling,Tourist Home,3,1940,
Kentucky,Paducah,Hotel,2,1940,
Kentucky,Paducah,Tourist Home,6,1940,
Louisiana,Baton Rouge,Hotel,1,1940,
Louisiana,Baton Rouge,Tourist Home,1,1940,
Louisiana,Baton Rouge,Restaurant,1,1940,
Louisiana,Baton Rouge,Tavern,1,1940,
Louisiana,Baton Rouge,Beauty Parlor,1,1940,
Louisiana,Baton Rouge,Barber Shop,1,1940,
Louisiana,Baton Rouge,Service Station,1,1940,
Louisiana,Baton Rouge,Night Club,1,1940,
Louisiana,Baton Rouge,Road House,1,1940,
Louisiana,Bogalusa,Tourist Home,2,1940,
Louisiana,Lafayette,Tourist Home,3,1940,
Louisiana,Mansfield,Tourist Home,3,1940,
Louisiana,Monroe,Tourist Home,3,1940,
Louisiana,Morgan City,Tourist Home,4,1940,
Louisiana,New Orleans,Hotel,6,1940,
Louisiana,New Orleans,Tourist Home,4,1940,
Louisiana,New Orleans,Tavern,2,1940,
Louisiana,New Orleans,Restaurant,1,1940,
Louisiana,New Orleans,Barber Shop,2,1940,
Louisiana,New Orleans,Beauty Parlor,1,1940,
Louisiana,New Orleans,Service Station,1,1940,
Louisiana,New Orleans,Taxicab,1,1940,
Louisiana,New Iberia,Tourist Home,3,1940,
Louisiana,Opelousas,Tourist Home,3,1940,
Louisiana,Shreveport,Tourist Home,4,1940,
Maine,Augusta,Tourist Home,1,1940,
Maine,Bangor,Tourist Home,1,1940,
Maine,Portland,Hotel,1,1940,
Maine,Portland,Tourist Home,1,1940,
Maryland,Annapolis,Hotel,1,1940,
Maryland,Annapolis,Night Club,1,1940,
Maryland,Baltimore,Hotel,10,1940,
Maryland,Baltimore,Restaurant,3,1940,
Maryland,Baltimore,Beauty Parlor,3,1940,
Maryland,Baltimore,Barber Shop,1,1940,
Maryland,Baltimore,Tavern,3,1940,
Maryland,Baltimore,Night Club,2,1940,
Maryland,Baltimore,Golf Club,1,1940,
Maryland,Baltimore,Garage,1,1940,
Maryland,Cedar Heights,Night Club,1,1940,
Maryland,Frederick,Tourist Home,3,1940,
Maryland,Frederick,Restaurant,1,1940,
Maryland,Hagerstown,Tourist Home,2,1940,
Maryland,Marlboro,Hotel,1,1940,
Maryland,Salisbury,Tourist Home,1,1940,
Massachusetts,Attleboro,Tourist Home,1,1940,
Massachusetts,Boston,Hotel,3,1940,
Massachusetts,Boston,Tourist Home,5,1940,
Massachusetts,Boston,Restaurant,4,1940,
Massachusetts,Boston,Beauty Parlor,11,1940,
Massachusetts,Boston,Taxicab,1,1940,
Massachusetts,Boston,Garage,1,1940,
Massachusetts,Great Barrington,Tourist Home,1,1940,
Massachusetts,Hyamis,Tourist Home,1,1940,
Massachusetts,Hyamis,Road House,1,1940,
Massachusetts,North Adams,Tourist Home,1,1940,
Massachusetts,Needham,Tourist Home,1,1940,
Massachusetts,Pittsfield,Tourist Home,6,1940,
Massachusetts,Plymouth,Tourist Home,2,1940,
Massachusetts,Roxbury,Tourist Home,1,1940,
Massachusetts,Roxbury,Beauty Parlor,2,1940,
Massachusetts,Roxbury,Taxicab,1,1940,
Massachusetts,Springfield,Tourist Home,2,1940,
Massachusetts,Springfield,Tailor,1,1940,
Massachusetts,Swampscott,Tourist Home,1,1940,
Michigan,Ann Arbor,Hotel,2,1940,
Michigan,Ann Arbor,Tourist Home,1,1940,
Michigan,Baldwin,Service Station,2,1940,
Michigan,Battle Creek,Tourist Home,4,1940,
Michigan,Benton Harbor,Night Club,1,1940,
Michigan,Bitley,Hotel,2,1940,
Michigan,Detroit,Hotel,12,1940,
Michigan,Detroit,Beauty Parlor,1,1940,
Michigan,Detroit,Service Station,1,1940,
Michigan,Detroit,Automotive,1,1940,
Michigan,Detroit,Drug Store,2,1940,
Michigan,Flint,Tourist Home,3,1940,
Michigan,Hartford,Tourist Home,1,1940,
Michigan,Idlewild,Hotel,5,1940,
Michigan,Idlewild,Tourist Home,5,1940,
Michigan,Idlewild,Restaurant,3,1940,
Michigan,Idlewild,Tavern,1,1940,
Michigan,Idlewild,Beauty Parlor,1,1940,
Michigan,Idlewild,Barber Shop,1,1940,
Michigan,Idlewild,Garage,1,1940,
Michigan,Jackson,Tourist Home,3,1940,
Michigan,Lansing,Tourist Home,5,1940,
Michigan,Muskegon,Tourist Home,3,1940,
Michigan,Saginaw,Tourist Home,3,1940,
Minnesota,Duluth,Tourist Home,1,1940,
Minnesota,Minneapolis,Hotel,1,1940,
Minnesota,Minneapolis,Tourist Home,1,1940,
Minnesota,St. Paul,Tourist Home,1,1940,
Minnesota,St. Paul,Restaurant,1,1940,
Mississippi,Biloxi,Tourist Home,4,1940,
Mississippi,Charleston,Tourist Home,1,1940,
Mississippi,Columbus,Hotel,1,1940,
Mississippi,Columbus,Tourist Home,4,1940,
Mississippi,Greenville,Tourist Home,1,1940,
Mississippi,Grenada,Tourist Home,3,1940,
Mississippi,Hattiesburg,Tourist Home,3,1940,
Mississippi,Laurel,Hotel,1,1940,
Mississippi,Laurel,Tourist Home,6,1940,
Mississippi,Macomb,Hotel,1,1940,
Mississippi,Macomb,Tourist Home,1,1940,
Mississippi,Meridian,Hotel,1,1940,
Mississippi,Meridian,Tourist Home,3,1940,
Mississippi,New Albany,Hotel,1,1940,
Mississippi,New Albany,Tourist Home,3,1940,
Mississippi,Vicksburg,Tourist Home,1,1940,
Mississippi,Yazoo City,Hotel,1,1940,
Mississippi,Yazoo City,Tourist Home,3,1940,
Missouri,Cape Girardeau,Tourist Home,3,1940,
Missouri,Carthage,Tourist Home,3,1940,
Missouri,Columbia,Tourist Home,2,1940,
Missouri,Charleston,Tavern,1,1940,
Missouri,Excelsior Springs,Hotel,1,1940,
Missouri,Jefferson City,Hotel,1,1940,
Missouri,Joplin,Hotel,1,1940,
Missouri,Joplin,Tourist Home,2,1940,
Missouri,Kansas City,Hotel,4,1940,
Missouri,Kansas City,Tourist Home,2,1940,
Missouri,Kansas City,Beauty Parlor,2,1940,
Missouri,Lebanon,Tourist Home,4,1940,
Missouri,Moberly,Tourist Home,4,1940,
Missouri,Poplar Bluff,Tourist Home,3,1940,
Missouri,Sedalia,Tourist Home,3,1940,
Missouri,Springfield,Tourist Home,2,1940,
Missouri,St. Joseph,Tourist Home,3,1940,
Missouri,St. Louis,Hotel,4,1940,
Missouri,St. Louis,Restaurant,1,1940,
Missouri,St. Louis,Beauty Parlor,2,1940,
Missouri,St. Louis,Barber Shop,1,1940,
Missouri,St. Louis,Service Station,2,1940,
Missouri,St. Louis,Garage,1,1940,
Montana,Helena,Tourist Home,1,1940,
Nebraska,Fremont,Tourist Home,2,1940,
Nebraska,Hastings,Tourist Home,1,1940,
Nebraska,Lincoln,Hotel,1,1940,
Nebraska,Lincoln,Tourist Home,3,1940,
Nebraska,Omaha,Hotel,2,1940,
Nebraska,Omaha,Tourist Home,5,1940,
New Jersey,Asbury Park,Hotel,4,1940,
New Jersey,Asbury Park,Tourist Home,11,1940,
New Jersey,Asbury Park,Sanitarium,1,1940,
New Jersey,Asbury Park,Restaurant,5,1940,
New Jersey,Asbury Park,Tavern,4,1940,
New Jersey,Asbury Park,Service Station,1,1940,
New Jersey,Asbury Park,Garage,2,1940,
New Jersey,Asbury Park,Barber Shop,2,1940,
New Jersey,Asbury Park,Beauty Parlor,4,1940,
New Jersey,Asbury Park,Night Club,1,1940,
New Jersey,Asbury Park,Road House,1,1940,
New Jersey,Asbury Park,Taxicab,1,1940,
New Jersey,Atlantic City,Hotel,9,1940,
New Jersey,Atlantic City,Tourist Home,7,1940,
New Jersey,Atlantic City,Restaurant,2,1940,
New Jersey,Atlantic City,Tavern,7,1940,
New Jersey,Atlantic City,Night Club,2,1940,
New Jersey,Atlantic City,Barber Shop,2,1940,
New Jersey,Atlantic City,Beauty Parlor,1,1940,
New Jersey,Atlantic City,Liquor Store,3,1940,
New Jersey,Atlantic City,Drug Store,1,1940,
New Jersey,Atlantic Highlands,Restaurant,1,1940,
New Jersey,Bayonne,Tavern,1,1940,
New Jersey,Bridgeton,Tavern,1,1940,Spelled “Bridgeston”
New Jersey,Camden,Tavern,1,1940,
New Jersey,Camden,Tailor,2,1940,
New Jersey,Cape May,Hotel,2,1940,
New Jersey,Cape May,Tourist Home,2,1940,
New Jersey,Cedar Knoll,Country Club,1,1940,
New Jersey,East Orange,Beauty Parlor,3,1940,
New Jersey,East Orange,Tailor,2,1940,
New Jersey,Eatontown,Night Club,1,1940,
New Jersey,Eatontown,Road House,1,1940,
New Jersey,Egg Harbor,Hotel,1,1940,
New Jersey,Egg Harbor,Service Station,1,1940,
New Jersey,Egg Harbor,Tavern,1,1940,
New Jersey,Elizabeth,Tourist Home,4,1940,
New Jersey,Elizabeth,Restaurant,1,1940,
New Jersey,Elizabeth,Tavern,2,1940,
New Jersey,Englewood,Liquor Store,1,1940,
New Jersey,Englewood,Tavern,1,1940,
New Jersey,Englewood,Garage,1,1940,
New Jersey,Hackensack,Barber Shop,2,1940,
New Jersey,Hackensack,Beauty Parlor,1,1940,
New Jersey,Hackensack,Tavern,1,1940,
New Jersey,Hackensack,Service Station,1,1940,
New Jersey,Haskell,Recreation Park,1,1940,
New Jersey,Kingston,Road House,1,1940,
New Jersey,Jersey City,Restaurant,1,1940,
New Jersey,Keyport,Restaurant,1,1940,
New Jersey,Kennelworth,Tavern,1,1940,
New Jersey,Lawnside,Hotel,1,1940,
New Jersey,Lawnside,Tavern,3,1940,
New Jersey,Lawnside,Recreation Park,1,1940,
New Jersey,Linden,Night Club,1,1940,
New Jersey,Long Branch,Resort,1,1940,
New Jersey,Long Branch,Tavern,4,1940,
New Jersey,Magnolia,Tavern,1,1940,
New Jersey,Madison,Taxicab,1,1940,
New Jersey,Montclair,Restaurant,1,1940,
New Jersey,Montclair,Night Club,1,1940,
New Jersey,Montclair,School of Beauty Culture,1,1940,
New Jersey,Montclair,Barber Shop,1,1940,
New Jersey,Montclair,Garage,1,1940,
New Jersey,Morristown,Tavern,1,1940,
New Jersey,Morristown,Night Club,1,1940,
New Jersey,Newark,Hotel,1,1940,
New Jersey,Newark,Tourist Home,3,1940,
New Jersey,Newark,Restaurant,2,1940,
New Jersey,Newark,Tavern,17,1940,
New Jersey,Newark,Barber Shop,2,1940,
New Jersey,Newark,Beauty Parlor,7,1940,
New Jersey,Newark,Night Club,5,1940,
New Jersey,Newark,Automotive,1,1940,
New Jersey,Orange,Hotel,1,1940,
New Jersey,Orange,Restaurant,5,1940,(incl one “chinese Restaurant”
New Jersey,Orange,Night Club,2,1940,
New Jersey,Orange,Tavern,1,1940,
New Jersey,Orange,Tailor,2,1940,
New Jersey,Orange,Drug Store,1,1940,
New Jersey,Ocean City,Hotel,1,1940,
New Jersey,Paterson,Hotel,1,1940,
New Jersey,Paterson,Restaurant,1,1940,
New Jersey,Paterson,Tavern,3,1940,
New Jersey,Paterson,Barber Shop,1,1940,
New Jersey,Paterson,Beauty Parlor,1,1940,
New Jersey,Paterson,Garage,1,1940,
New Jersey,Perth Amboy,Barber Shop,1,1940,
New Jersey,Point Pleasant,Tavern,1,1940,
New Jersey,Princeton,Tourist Home,1,1940,
New Jersey,Princeton,Restaurant,1,1940,
New Jersey,Plainfield,Tavern,1,1940,
New Jersey,Red Bank,Restaurant,1,1940,
New Jersey,Red Bank,Tavern,1,1940,
New Jersey,Red Bank,Barber Shop,1,1940,
New Jersey,Red Bank,Beauty Parlor,2,1940,
New Jersey,Red Bank,Service Station,1,1940,
New Jersey,Red Bank,Tailor,1,1940,
New Jersey,Roselle,Tavern,2,1940,
New Jersey,Scotch Plains,Restaurant,1,1940,
New Jersey,Scotch Plains,Road House,1,1940,
New Jersey,Scotch Plains,Country Club,1,1940,
New Jersey,Sea Bright,Restaurant,1,1940,
New Jersey,Trenton,Tourist Home,4,1940,
New Jersey,Vaux Hall,Beauty Parlor,1,1940,
New Jersey,Vaux Hall,Tavern,1,1940,
New Jersey,Vaux Hall,Road House,1,1940,
New Jersey,West Pleasantville,Country Club,1,1940,
New Jersey,Wildwood,Hotel,3,1940,
New Jersey,Wildwood,Tourist Home,5,1940,
New York,Albany,Tourist Home,6,1940,
New York,Buffalo,Hotel,4,1940,
New York,Buffalo,Tourist Home,3,1940,
New York,Brooklyn,Tourist Home,1,1940,
New York,Brooklyn,Restaurant,6,1940,
New York,Brooklyn,Tavern,4,1940,
New York,Brooklyn,Liquor Store,1,1940,
New York,Brooklyn,Night Club,2,1940,
New York,Brooklyn,Beauty Parlor,6,1940,
New York,Brooklyn,School of Beauty Culture,3,1940,
New York,Corona,Tavern,2,1940,Listed under “Long Island”
New York,Freeport,Night Club,1,1940,Listed under “Long Island”
New York,Hempstead,Tavern,1,1940,Listed under “Long Island”
New York,Westbury,Tavern,1,1940,Listed under “Long Island”
New York,Elmsford,Tavern,1,1940,Listed under “Westchester”
New York,New Rochelle,Restaurant,5,1940,Listed under “Westchester”
New York,New Rochelle,Tavern,1,1940,Listed under “Westchester”
New York,New Rochelle,Night Club,1,1940,Listed under “Westchester”
New York,New Rochelle,Beauty Parlor,6,1940,Listed under “Westchester”
New York,New Rochelle,Barber Shop,2,1940,Listed under “Westchester”
New York,New Rochelle,Pharmacy,1,1940,Listed under “Westchester”
New York,Larchmont,Tavern,1,1940,Listed under “Westchester”
New York,Mt. Vernon,Road House,2,1940,Listed under “Westchester”
New York,Mt. Vernon,School of Beauty Culture,2,1940,Listed under “Westchester”
New York,Ossining,Road House,1,1940,Listed under “Westchester”
New York,Tarrytown,Tavern,1,1940,Listed under “Westchester”
New York,North Tarrytown,Barber Shop,2,1940,Listed under “Westchester”
New York,North Tarrytown,Beauty Parlor,1,1940,Listed under “Westchester”
New York,Tuckahoe,Restaurant,2,1940,Listed under “Westchester”
New York,Tuckahoe,Barber Shop,1,1940,Listed under “Westchester”
New York,Tuckahoe,Beauty Parlor,1,1940,Listed under “Westchester”
New York,White Plains,Restaurant,2,1940,Listed under “Westchester”
New York,White Plains,Tavern,1,1940,Listed under “Westchester”
New York,White Plains,Beauty Parlor,1,1940,Listed under “Westchester”
New York,New York,Hotel,19,1940,
New York,New York,Restaurant,14,1940,
New York,New York,Tavern,32,1940,
New York,New York,Garage,2,1940,
New York,New York,Beauty Parlor,14,1940,
New York,New York,Automotive,15,1940,
New York,New York,Night Club,5,1940,
New York,New York,School of Beauty Culture,2,1940,
New York,New York,Auto Loans,1,1940,
New York,New York,Dance Hall,2,1940,
New York,New York,Tailor,3,1940,
New York,New York,Millinery,2,1940,
New York,New York,Haberdasher,1,1940,
New York,New York,Room Service,1,1940,
New York,New York,Road House,1,1940,
New York,New York,Barber Shop,24,1940,
New York,New York,Radio Service,1,1940,
New York,New York,Liquor Store,1,1940,
New York,Elmira,Hotel,1,1940,
New York,Elmira,Tourist Home,1,1940,
New York,Jamestown,Tourist Home,4,1940,
New York,Kingston,Restaurant,1,1940,
New York,Niagara Falls,Hotel,2,1940,
New York,Niagara Falls,Tourist Home,7,1940,
New York,Niagara Falls,Beauty Parlor,2,1940,
New York,Niagara Falls,Barber Shop,2,1940,
New York,Niagara Falls,Tavern,3,1940,
New York,Niagara Falls,Garage,1,1940,
New York,Port Jervis,Tourist Home,3,1940,
New York,Poughkeepsie,Turist Home,4,1940,
New York,Rochester,Hotel,3,1940,
New York,Rochester,Tourist Home,2,1940,
New York,Rochester,Night Club,1,1940,
New York,Schenectady,Tourist Home,4,1940,
New York,Syracuse,Hotel,1,1940,
New York,Utica,Tourist Home,3,1940,
New York,Watertown,Tourist Home,3,1940,
New Mexico,Deming,Tourist Home,1,1940,
North Carolina,Asheville,Hotel,2,1940,
North Carolina,Asheville,Restaurant,1,1940,
North Carolina,Asheville,Beauty Parlor,1,1940,
North Carolina,Asheville,Barber Shop,1,1940,
North Carolina,Asheville,Tavern,1,1940,
North Carolina,Asheville,Garage,1,1940,
North Carolina,Carthage,Hotel,1,1940,
North Carolina,Charlotte,Hotel,1,1940,
North Carolina,Charlotte,Tavern,1,1940,
North Carolina,Durham,Hotel,2,1940,
North Carolina,Durham,Tavern,1,1940,
North Carolina,Durham,Beauty Parlor,2,1940,
North Carolina,Durham,Service Station,2,1940,
North Carolina,Fayetteville,Hotel,2,1940,
North Carolina,Fayetteville,Tavern,2,1940,
North Carolina,Fayetteville,Barber Shop,1,1940,
North Carolina,Fayetteville,Beauty Parlor,1,1940,
North Carolina,Elizabeth City,Tavern,1,1940,
North Carolina,Gastonia,Hotel,1,1940,
North Carolina,Greensboro,Hotel,2,1940,
North Carolina,Greensboro,Tourist Home,3,1940,
North Carolina,Greensboro,Tavern,2,1940,
